CarName,Price,Year,KilometersDriven,Fuel Type,Location
Hyundai Eon,"2,31,000",2016,"48,144 KM",PETROL,"Sector-18, Noida"
Honda Amaze,"6,19,000",2020,"15,072 KM",PETROL,"Spaze Platinum, Sohna Road, Gurugram"
Maruti Alto K10,"3,32,000",2016,"34,174 KM",PETROL,"Parsvnath City Mall, Faridabad"
Mahindra Scorpio,"13,00,000",2020,"31,527 KM",DIESEL,"M3M Urbana, Golf Course Ext., Gurugram"
Skoda Rapid,"10,33,000",2021,"43,210 KM",PETROL,"Vasant Kunj, New Delhi"
Maruti Baleno,"5,02,000",2017,"54,453 KM",PETROL,"Parsvnath City Mall, Faridabad"
Maruti Swift Dzire,"3,11,000",2014,"1,16,132 KM",PETROL,"Metro Walk, Rohini, New Delhi"
Honda Amaze,"3,11,000",2014,"1,11,915 KM",PETROL,"Chhatarpur, Delhi"
Hyundai i10,"2,05,000",2011,"54,189 KM",PETROL,"Metro Walk, Rohini, New Delhi"
Honda City,"2,27,000",2010,"1,02,743 KM",PETROL,"Sector-18, Noida"
Tata TIGOR,"4,97,000",2018,"46,322 KM",PETROL,"Parsvnath City Mall, Faridabad"
Volkswagen Polo,"3,70,000",2015,"84,265 KM",PETROL,"Parsvnath City Mall, Faridabad"
Maruti Ciaz,"5,45,000",2015,"51,093 KM",PETROL,"Spaze Platinum, Sohna Road, Gurugram"
Maruti Baleno,"6,44,000",2018,"9,069 KM",PETROL,"Spaze Platinum, Sohna Road, Gurugram"
Hyundai Grand i10,"4,82,000",2016,"16,503 KM",PETROL,"Chhatarpur, Delhi"
Maruti Baleno,"5,95,000",2018,"71,463 KM",PETROL,"Parsvnath City Mall, Faridabad"
Volkswagen Vento,"2,89,000",2011,"96,152 KM",PETROL,"Metro Walk, Rohini, New Delhi"
Maruti Wagon R 1.0,"2,78,000",2015,"73,805 KM",PETROL,"M3M Urbana, Golf Course Ext., Gurugram"
Maruti Swift Dzire,"3,68,000",2014,"81,868 KM",PETROL,"Sector-18, Noida"
Tata ALTROZ,"5,60,000",2020,"15,412 KM",PETROL,"Spaze Platinum, Sohna Road, Gurugram"
Maruti Ciaz,"5,64,000",2016,"60,162 KM",PETROL,"Metro Walk, Rohini, New Delhi"
Maruti Baleno,"5,56,000",2017,"55,600 KM",PETROL,"Vasant Kunj, New Delhi"
Maruti Ritz,"2,33,000",2012,"82,558 KM",PETROL,"M3M Urbana, Golf Course Ext., Gurugram"
Maruti Wagon R 1.0,"3,73,000",2016,"33,726 KM",PETROL,"Spaze Platinum, Sohna Road, Gurugram"
Maruti Dzire,"8,82,000",2022,"29,753 KM",CNG,"Parsvnath City Mall, Faridabad"
Honda City,"3,02,000",2011,"99,520 KM",PETROL,"M3M Urbana, Golf Course Ext., Gurugram"
Hyundai i20 Active,"5,26,000",2015,"38,463 KM",PETROL,"Parsvnath City Mall, Faridabad"
Hyundai Creta,"9,27,000",2016,"44,794 KM",PETROL,"Chhatarpur, Delhi"
Maruti Vitara Brezza,"6,65,000",2018,"48,217 KM",DIESEL,"Parsvnath City Mall, Faridabad"
Maruti Swift Dzire,"3,73,000",2015,"89,917 KM",PETROL,"Parsvnath City Mall, Faridabad"
Hyundai Elite i20,"5,52,000",2016,"84,801 KM",PETROL,"Metro Walk, Rohini, New Delhi"
