CarName,Price,Year,KilometersDriven,Fuel Type,Location
Honda Amaze,"7,28,000",2021,"30,973 KM",PETROL,"Bachupally, Hyderabad"
Hyundai i10,"2,64,000",2011,"96,731 KM",PETROL,"Bachupally, Hyderabad"
Hyundai Elite i20,"6,99,000",2018,"49,241 KM",PETROL,"Bachupally, Hyderabad"
Maruti Dzire,"6,35,000",2017,"62,535 KM",PETROL,"Kompally, Hyderabad"
Maruti Swift,"4,54,000",2015,"1,10,410 KM",PETROL,"Kompally, Hyderabad"
Honda Brio,"3,81,000",2013,"56,268 KM",PETROL,"Kompally, Hyderabad"
Hyundai i10,"3,18,000",2011,"61,609 KM",PETROL,"Bachupally, Hyderabad"
Honda Jazz,"5,34,000",2016,"40,404 KM",PETROL,"Kompally, Hyderabad"
Maruti Baleno,"9,26,000",2022,"7,156 KM",PETROL,"Bachupally, Hyderabad"
Hyundai i10,"2,97,000",2010,"65,287 KM",PETROL,"Kompally, Hyderabad"
Hyundai Grand i10,"4,46,000",2015,"60,817 KM",PETROL,"Attapur, Hyderabad"
Hyundai VENUE,"10,16,000",2020,"12,097 KM",PETROL,"Kompally, Hyderabad"
Hyundai Eon,"2,54,000",2014,"64,607 KM",PETROL,"Attapur, Hyderabad"
Maruti Baleno,"5,70,000",2017,"68,877 KM",PETROL,"Vanasthalipuram, Hyderabad."
Maruti Wagon R 1.0,"3,61,000",2016,"46,563 KM",PETROL,"Vanasthalipuram, Hyderabad."
Hyundai AURA,"7,37,000",2021,"8,688 KM",PETROL,"Attapur, Hyderabad"
Hyundai Grand i10,"5,37,000",2017,"40,570 KM",PETROL,"Bachupally, Hyderabad"
Nissan MAGNITE,"7,94,500",2021,"41,192 KM",PETROL,"Kompally, Hyderabad"
Hyundai New Elantra,"12,11,000",2018,"81,405 KM",DIESEL,"Vanasthalipuram, Hyderabad."
Renault Kwid,"3,29,000",2017,"39,992 KM",PETROL,"Kompally, Hyderabad"
Maruti Swift Dzire,"4,53,000",2013,"37,622 KM",PETROL,"Bachupally, Hyderabad"
Renault Kwid,"3,08,000",2018,"1,02,862 KM",PETROL,"Bachupally, Hyderabad"
Hyundai Creta,"9,88,000",2019,"63,334 KM",PETROL,"Vanasthalipuram, Hyderabad."
Honda Amaze,"4,11,000",2015,"76,438 KM",PETROL,"Kompally, Hyderabad"
Hyundai Grand i10,"4,95,000",2018,"65,331 KM",PETROL,"Kompally, Hyderabad"
Honda City,"8,36,000",2018,"75,410 KM",DIESEL,"Kompally, Hyderabad"
Maruti Vitara Brezza,"7,82,000",2016,"1,05,687 KM",DIESEL,"Vanasthalipuram, Hyderabad."
Hyundai Elite i20,"7,57,000",2019,"48,934 KM",PETROL,"Kompally, Hyderabad"
Maruti Swift,"7,31,000",2022,"32,827 KM",PETROL,"Vanasthalipuram, Hyderabad."
Volkswagen Polo,"9,78,000",2021,"51,532 KM",PETROL,"Attapur, Hyderabad"
Maruti Baleno,"5,65,000",2017,"55,724 KM",PETROL,"Bachupally, Hyderabad"
Hyundai i10,"3,58,000",2011,"31,168 KM",PETROL,"Bachupally, Hyderabad"
Maruti Vitara Brezza,"8,21,000",2016,"48,006 KM",DIESEL,"Bachupally, Hyderabad"
Honda City,"9,95,000",2017,"59,261 KM",PETROL,"Attapur, Hyderabad"
Hyundai Elite i20,"5,41,000",2014,"63,540 KM",PETROL,"Attapur, Hyderabad"
Skoda Rapid,"9,58,000",2020,"53,802 KM",PETROL,"Vanasthalipuram, Hyderabad."
Tata Tiago,"4,25,000",2017,"62,119 KM",PETROL,"Bachupally, Hyderabad"
Maruti Ciaz,"6,39,000",2017,"70,424 KM",PETROL,"Bachupally, Hyderabad"
Hyundai Verna,"8,38,000",2017,"1,10,600 KM",DIESEL,"Kompally, Hyderabad"
Honda City,"4,95,000",2012,"74,914 KM",PETROL,"Bachupally, Hyderabad"
Maruti Swift,"6,00,000",2018,"88,895 KM",PETROL,"Attapur, Hyderabad"
Maruti Swift,"3,82,000",2011,"93,268 KM",DIESEL,"Kompally, Hyderabad"
Hyundai NEW SANTRO,"4,84,000",2019,"24,978 KM",PETROL,"Attapur, Hyderabad"
Maruti Baleno,"6,24,000",2019,"1,05,614 KM",PETROL,"Attapur, Hyderabad"
Hyundai ALCAZAR,"17,98,000",2021,"30,111 KM",DIESEL,"Kompally, Hyderabad"
Hyundai NEW SANTRO,"5,15,000",2019,"39,881 KM",PETROL,"Kompally, Hyderabad"
Honda City,"4,37,000",2013,"80,800 KM",PETROL,"Attapur, Hyderabad"
Datsun Redi Go,"3,56,000",2018,"15,605 KM",PETROL,"Attapur, Hyderabad"
Maruti Wagon R 1.0,"3,08,000",2013,"54,959 KM",PETROL,"Bachupally, Hyderabad"
Hyundai Creta,"18,00,000",2021,"29,714 KM",DIESEL,"Bachupally, Hyderabad"
Maruti Swift,"6,71,000",2019,"89,899 KM",PETROL,"Kompally, Hyderabad"
Hyundai i20,"4,01,000",2013,"1,22,617 KM",DIESEL,"Attapur, Hyderabad"
Hyundai i20 Active,"7,01,000",2018,"71,817 KM",PETROL,"Attapur, Hyderabad"
Hyundai i10,"3,27,000",2014,"87,773 KM",PETROL,"Attapur, Hyderabad"
Maruti Ciaz,"8,71,000",2022,"15,992 KM",PETROL,"Kompally, Hyderabad"
Tata Harrier,"13,63,000",2019,"1,00,951 KM",DIESEL,"Attapur, Hyderabad"
Hyundai VENUE,"10,44,000",2020,"33,088 KM",PETROL,"Attapur, Hyderabad"
Hyundai Creta,"9,96,000",2016,"89,590 KM",DIESEL,"Vanasthalipuram, Hyderabad."
Hyundai Elite i20,"6,02,000",2017,"55,563 KM",PETROL,"Vanasthalipuram, Hyderabad."
Maruti Swift,"5,52,000",2015,"58,241 KM",DIESEL,"Bachupally, Hyderabad"
Hyundai i10,"2,86,000",2012,"97,787 KM",PETROL,"Kompally, Hyderabad"
Maruti Alto K10,"2,21,000",2013,"62,437 KM",PETROL,"Vanasthalipuram, Hyderabad."
Maruti Wagon R 1.0,"3,13,000",2014,"45,852 KM",PETROL,"Bachupally, Hyderabad"
Hyundai Elite i20,"6,40,000",2016,"40,841 KM",PETROL,"Vanasthalipuram, Hyderabad."
Maruti Baleno,"6,47,000",2019,"71,110 KM",PETROL,"Attapur, Hyderabad"
Tata NEXON,"7,37,000",2019,"59,380 KM",DIESEL,"Vanasthalipuram, Hyderabad."
Renault Kwid,"4,30,000",2019,"37,805 KM",PETROL,"Kompally, Hyderabad"
Honda Brio,"3,46,000",2015,"82,956 KM",PETROL,"Kompally, Hyderabad"
Maruti Swift,"6,62,000",2018,"35,174 KM",PETROL,"Bachupally, Hyderabad"
Tata ALTROZ,"7,46,000",2021,"31,750 KM",PETROL,"Vanasthalipuram, Hyderabad."
Tata ALTROZ,"7,39,000",2021,"12,280 KM",PETROL,"Vanasthalipuram, Hyderabad."
Tata NEXON,"8,60,000",2021,"44,901 KM",PETROL,"Kompally, Hyderabad"
