ListingID,CarName,Price,Year,KilometersDriven,FuelType,Location,ListingURL,ImageURL
124,Maruti Baleno,"7,64,000",2019,22162,PETROL,"GT World Mall, Bengaluru",https://www.cars24.com/buy-used-maruti-baleno-2019-cars-bangalore-10296657755/,https://fastly-production.24c.in/hello-ar/dev/uploads/6512d8ae46d1819663dbc1f2/e05a7299-7660-4f00-94eb-c3f3374268b0/slot/7-10296657755-3653d5f8c101480b91b480b7db5a49e1-Exterior-7.jpg?w=690&auto=format
125,Hyundai NEW SANTRO,"5,08,000",2021,16502,PETROL,"Bellahalli, Bengaluru",https://www.cars24.com/buy-used-hyundai-new-santro-2021-cars-bangalore-10241813776/,https://fastly-production.24c.in/hello-ar/dev/uploads/6437d8e3803ae2a417bd2bef/5140066a-cd53-4f0f-832a-2be27c7cc160/slot/10241813776-2ce55c3dfb01431abaab6d89094c57a5-Exterior-8.jpg?w=690&auto=format
126,Maruti Swift,"4,95,000",2015,52486,PETROL,"Bellahalli, Bengaluru",https://www.cars24.com/buy-used-maruti-swift-2015-cars-bangalore-10270018732/,https://fastly-production.24c.in/hello-ar/dev/uploads/b992e98e-fd11-4e1e-88d4-bec841714731/0003441b-1656-4056-b738-b3952fe2e86c/44.jpg?w=690&auto=format
127,Maruti Ertiga,"6,08,000",2012,77705,DIESEL,"Bellahalli, Bengaluru",https://www.cars24.com/buy-used-maruti-ertiga-2012-cars-bangalore-10284150755/,https://fastly-production.24c.in/hello-ar/dev/uploads/87b6d5ce-e3e5-45cb-ba48-885bda071446/aeda9ce0-6813-4239-b7a3-a126cb34f269/44.jpg?w=690&auto=format
128,Maruti Swift,"4,50,000",2014,113521,PETROL,"Bellahalli, Bengaluru",https://www.cars24.com/buy-used-maruti-swift-2014-cars-bangalore-10234010750/,https://fastly-production.24c.in/hello-ar/dev/uploads/1be6f1ff-f998-459a-b91b-fb73d3ad7f7e/8adde844-b816-4ffb-b836-93a386a15fdd/44.jpg?w=690&auto=format
129,Maruti Wagon R 1.0,"2,67,000",2011,70867,PETROL,"Whitefield Main Road, Bhoruka Tech Park, Benga...",https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2011-cars-bangalore-10243150710/,https://fastly-production.24c.in/hello-ar/dev/uploads/64f5d16f53dfe164a4bd3581/ffa5e774-c694-4acf-a9b3-bb6484a438ac/slot/10243150710-c9db560e46264d24a36ed5144caaec59-Exterior-7.jpg?w=690&auto=format
130,Hyundai Verna,"4,91,000",2013,89443,PETROL,"Hosur Road, Singasandra, Bengaluru",https://www.cars24.com/buy-used-hyundai-verna-2013-cars-bangalore-10266458739/,https://fastly-production.24c.in/hello-ar/dev/uploads/64ca9ddb-4f33-48b2-b32b-a50c96ca0c86/1b9fe56f-13a1-4d46-af3c-87f98489995b/44.jpg?w=690&auto=format
131,Maruti Ertiga,"6,07,000",2012,79317,DIESEL,Sonnappanahalli,https://www.cars24.com/buy-used-maruti-ertiga-2012-cars-bangalore-10285456789/,https://fastly-production.24c.in/hello-ar/dev/uploads/d91561fa-443d-4698-b51d-a77596699011/0c57458d-6389-4e56-a6d1-3738d0a35582/45.jpg?w=690&auto=format
132,Hyundai Verna,"6,49,000",2014,67344,DIESEL,"Hosur Road, Singasandra, Bengaluru",https://www.cars24.com/buy-used-hyundai-verna-2014-cars-bangalore-10295653738/,https://fastly-production.24c.in/hello-ar/dev/uploads/36bcf973-1d25-48b9-836c-0058e7015a7d/98581183-d582-4c12-a2c6-a43f336aed87/42.jpg?w=690&auto=format
133,Maruti Ritz,"4,27,000",2013,87933,DIESEL,"Bellahalli, Bengaluru",https://www.cars24.com/buy-used-maruti-ritz-2013-cars-bangalore-10253451750/,https://fastly-production.24c.in/hello-ar/dev/uploads/03325d98-bfc2-48e0-859b-969042d5fb9e/c993e37a-68a1-461a-b4f6-e3f5c2938c5d/43.jpg?w=690&auto=format
