ListingID,CarName,Price,Year,KilometersDriven,FuelType,Location,ListingURL,ImageURL
361,Renault Kwid,"4,14,000",2021,29828,PETROL,"Bachupally, Hyderabad",https://www.cars24.com/buy-used-renault-kwid-2021-cars-hyderabad-10453216748/,https://fastly-production.24c.in/hello-ar/dev/uploads/c553f1d7-a168-4fa9-a3e5-11352d0a160a/18116a4d-d9ff-43db-8c8d-e2445d55b0c0/43.jpg?w=690&auto=format
362,Volkswagen Vento,"8,91,000",2018,107492,DIESEL,"Kompally, Hyderabad",https://www.cars24.com/buy-used-volkswagen-vento-2018-cars-hyderabad-10411351777/,https://fastly-production.24c.in/hello-ar/dev/uploads/089d374b-0c3e-41da-b38f-b941a4372b4f/6a1949c2-368b-4860-9b74-1f43f919c64e/44.jpg?w=690&auto=format
363,Hyundai Elite i20,"7,16,000",2019,46366,PETROL,"Kompally, Hyderabad",https://www.cars24.com/buy-used-hyundai-elite-i20-2019-cars-hyderabad-10446152754/,https://fastly-production.24c.in/hello-ar/dev/uploads/17f983de-b1f8-49cd-8d49-f242fcae005d/c7aac32c-f575-4a56-af35-5711fec048e8/44.jpg?w=690&auto=format
364,Hyundai Verna,"7,71,000",2017,93175,DIESEL,"Bachupally, Hyderabad",https://www.cars24.com/buy-used-hyundai-verna-2017-cars-hyderabad-10458154739/,https://fastly-production.24c.in/hello-ar/dev/uploads/fa3a054f-8d99-4c66-9ce1-28d0bd4716a3/0d0bf68d-9501-44b7-8e54-1483bfc18913/43.jpg?w=690&auto=format
365,Datsun Go Plus,"5,12,000",2021,48957,PETROL,"Vanasthalipuram, Hyderabad.",https://www.cars24.com/buy-used-datsun-go-plus-2021-cars-hyderabad-10460514741/,https://fastly-production.24c.in/hello-ar/dev/uploads/24722790-f18f-4455-94b4-9d5f5cf53cab/4fafdf38-41d9-4cb3-a273-52a7cc3d1441/44.jpg?w=690&auto=format
366,Hyundai Elite i20,"5,52,000",2015,78330,PETROL,"Kompally, Hyderabad",https://www.cars24.com/buy-used-hyundai-elite-i20-2015-cars-hyderabad-10403316704/,https://fastly-production.24c.in/hello-ar/dev/uploads/c6fb2fff-41a9-48d3-8891-62428471cf61/c6856713-fb51-4c39-ac71-71d3e7ca8c99/44.jpg?w=690&auto=format
367,Datsun Go,"3,27,000",2018,67527,PETROL,"Kompally, Hyderabad",https://www.cars24.com/buy-used-datsun-go-2018-cars-hyderabad-10468252773/,https://fastly-production.24c.in/hello-ar/dev/uploads/d0a1777f-e2ea-413e-a7f0-171232a93625/ad34d9ad-db17-49a3-a6ab-7604efb29a83/43.jpg?w=690&auto=format
368,Maruti Swift,"5,59,000",2017,52858,PETROL,"Kompally, Hyderabad",https://www.cars24.com/buy-used-maruti-swift-2017-cars-hyderabad-10468914758/,https://fastly-production.24c.in/hello-ar/dev/uploads/3e1a335b-3d51-4d61-a938-685cd0a0c9fd/70e5a799-09d7-470e-b101-b3e4367a4705/46.jpg?w=690&auto=format
369,Maruti IGNIS,"4,36,000",2018,96540,PETROL,"Bachupally, Hyderabad",https://www.cars24.com/buy-used-maruti-ignis-2018-cars-hyderabad-10494271706/,https://fastly-production.24c.in/hello-ar/dev/uploads/43d64525-3e60-4635-ba5c-a60e81811b92/e0db1d5d-d813-4bd9-9bf0-1158e928ba50/44.jpg?w=690&auto=format
370,Hyundai i20,"4,50,000",2012,91703,PETROL,"Kompally, Hyderabad",https://www.cars24.com/buy-used-hyundai-i20-2012-cars-hyderabad-10468718717/,https://fastly-production.24c.in/hello-ar/dev/uploads/2840e36b-0a0f-491a-af84-79b29260bcb9/89c0ddbe-ce9e-4964-a662-282b3f78e496/43.jpg?w=690&auto=format
