ListingID,CarName,Price,Year,KilometersDriven,FuelType,Location,ListingURL,ImageURL
210,Maruti IGNIS,"4,90,000",2021,12872,PETROL,"Vasant Kunj, New Delhi",https://www.cars24.com/buy-used-maruti-ignis-2021-cars-new-delhi-11068858776/,https://fastly-production.24c.in/hello-ar/dev/uploads/2c778b92-3a25-45b4-8c0c-185ed1052e48/5f5cb415-2202-43ff-ba14-80fc94b170e1/41.jpg?w=690&auto=format
211,Maruti Baleno,"5,69,000",2018,89202,DIESEL,"Vasant Kunj, New Delhi",https://www.cars24.com/buy-used-maruti-baleno-2018-cars-new-delhi-11067350796/,https://fastly-production.24c.in/hello-ar/dev/uploads/4e52d361-3916-460b-bdce-2f2d0c571384/d18efc78-3e30-44b6-8eba-be10212ed815/43.jpg?w=690&auto=format
212,Maruti Baleno,"4,92,000",2018,49010,PETROL,"Hindon, Sewa Nagar, Ghaziabad",https://www.cars24.com/buy-used-maruti-baleno-2018-cars-ghaziabad-11066955795/,https://fastly-production.24c.in/hello-ar/dev/uploads/ee79a704-7926-4f7b-ac21-1852a496b3a4/10350846-4873-45b7-86c1-93f9ce2a9b77/43.jpg?w=690&auto=format
213,Honda WR-V,"7,95,000",2020,89969,DIESEL,"Parsvnath City Mall, Faridabad",https://www.cars24.com/buy-used-honda-wr-v-2020-cars-faridabad-11066658714/,https://fastly-production.24c.in/hello-ar/dev/uploads/47fd74e6-2b7b-44a9-8d7a-4f4892c74151/fa5755c1-2451-4f25-87f1-812690d035c9/43.jpg?w=690&auto=format
214,Maruti Wagon R 1.0,"3,05,000",2015,65977,PETROL,"Parsvnath City Mall, Faridabad",https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2015-cars-faridabad-11066611764/,https://fastly-production.24c.in/hello-ar/dev/uploads/a7d274b3-9374-4538-a585-9d30db34cdad/f985f9b1-ac29-422e-ad8e-8a7f73f980d6/42.jpg?w=690&auto=format
215,Hyundai Grand i10,"4,43,000",2016,29435,CNG,"Chhatarpur, Delhi",https://www.cars24.com/buy-used-hyundai-grand-i10-2016-cars-new-delhi-11065719743/,https://fastly-production.24c.in/hello-ar/dev/uploads/07ad0242-8994-46eb-aac2-5660c39479e9/ab9b04a5-557c-42a4-87bc-41d0d06d108e/43.jpg?w=690&auto=format
216,Maruti Baleno,"6,64,000",2019,36861,PETROL,"M3M Urbana, Golf Course Ext., Gurugram",https://www.cars24.com/buy-used-maruti-baleno-2019-cars-gurgaon-11064050757/,https://fastly-production.24c.in/hello-ar/dev/uploads/651c188ed7665ee8108c6806/daadcfe3-f013-4f94-bed4-5f4e524a1925/slot/7-11064050757-b728e2c20f9c4469ad482b247aaa95f4-Exterior-7.jpg?w=690&auto=format
217,Honda Amaze,"4,02,000",2016,108133,PETROL,"Vasant Kunj, New Delhi",https://www.cars24.com/buy-used-honda-amaze-2016-cars-new-delhi-11063051790/,https://fastly-production.24c.in/hello-ar/dev/uploads/5c09a3f5-f2fe-4373-9001-6a058c413a23/66a77fa2-89dc-4585-8a93-27d9f2314fc6/42.jpg?w=690&auto=format
218,Hyundai Creta,"7,47,000",2016,57437,PETROL,"Metro Walk, Rohini, New Delhi",https://www.cars24.com/buy-used-hyundai-creta-2016-cars-new-delhi-11062950716/,https://fastly-production.24c.in/hello-ar/dev/uploads/2b8e4f8e-af31-478b-8def-73d57b35808f/3814eb2f-ca50-4b05-b24b-9cc246ba9c06/44.jpg?w=690&auto=format
219,Maruti New Wagon-R,"4,30,000",2019,90671,CNG,"Sector-18, Noida",https://www.cars24.com/buy-used-maruti-new-wagon-r-2019-cars-noida-11062818777/,https://fastly-production.24c.in/hello-ar/dev/uploads/65a04aa3-9e49-4171-b080-f4bb4a3a3109/dc33bb79-aa03-4101-99d2-c191d7c45353/42.jpg?w=690&auto=format
220,Hyundai GRAND I10 NIOS,"6,86,000",2020,18253,PETROL,"Chhatarpur, Delhi",https://www.cars24.com/buy-used-hyundai-grand-i10-nios-2020-cars-new-delhi-11061855752/,https://fastly-production.24c.in/hello-ar/dev/uploads/6513d3ded4daed52158e5e30/82aebd51-78e7-4029-bd13-1e8ee4c80a5f/slot/7-11061855752-7f94f489a0a14e8997d0a3c2584664d8-Exterior-7.jpg?w=690&auto=format
221,Hyundai Grand i10,"3,78,000",2015,38280,PETROL,"KW Delhi 6, Raj Nagar Extension, Ghaziabad",https://www.cars24.com/buy-used-hyundai-grand-i10-2015-cars-ghaziabad-11061316783/,https://fastly-production.24c.in/hello-ar/dev/uploads/f913d380-e6b1-4831-b844-cf887a5b7fd3/1843c319-7282-47fa-8d87-f4a0aafb96d4/44.jpg?w=690&auto=format
222,Tata Tiago,"7,19,000",2022,17447,CNG,"Spaze Platinum, Sohna Road, Gurugram",https://www.cars24.com/buy-used-tata-tiago-2022-cars-gurgaon-11059953757/,https://fastly-production.24c.in/hello-ar/dev/uploads/6502c681f136984bb0d2f090/89c64e55-a8e7-4596-88d2-688576de8779/slot/110599-2.JPG?w=690&auto=format
223,KIA SELTOS,"12,00,000",2020,82433,DIESEL,"Metro Walk, Rohini, New Delhi",https://www.cars24.com/buy-used-kia-seltos-2020-cars-new-delhi-11059355731/,https://fastly-production.24c.in/hello-ar/dev/uploads/43b5fa4b-3545-444d-9717-2e095e57fb21/968db6ff-f106-4ba7-96f1-3ea76478028e/43.jpg?w=690&auto=format
224,Maruti Swift,"2,45,000",2011,21840,PETROL,"Spaze Platinum, Sohna Road, Gurugram",https://www.cars24.com/buy-used-maruti-swift-2011-cars-gurgaon-11058977765/,https://fastly-production.24c.in/hello-ar/dev/uploads/a0aeb06d-c1f8-42aa-a90a-fea940ddd47e/48ffabe7-091c-438c-9890-560184e1ba2a/42.jpg?w=690&auto=format
225,Honda WR-V,"6,67,000",2017,85482,PETROL,"Metro Walk, Rohini, New Delhi",https://www.cars24.com/buy-used-honda-wr-v-2017-cars-new-delhi-11055458782/,https://fastly-production.24c.in/hello-ar/dev/uploads/723ffba4-aba7-4353-a1e0-43861932436b/4d88969e-3817-4986-acc5-7076b4ddd11d/43.jpg?w=690&auto=format
226,Honda Accord,"3,21,000",2010,49785,PETROL,"Spaze Platinum, Sohna Road, Gurugram",https://www.cars24.com/buy-used-honda-accord-2010-cars-gurgaon-11055415761/,https://fastly-production.24c.in/hello-ar/dev/uploads/976a1ff2-cf76-46d3-bbfd-b8f49b6ada38/5fafe9db-6e83-443e-b8ec-d16d309fa16e/42.jpg?w=690&auto=format
227,MG HECTOR,"17,92,000",2022,6493,PETROL,"Sector-18, Noida",https://www.cars24.com/buy-used-mg-hector-2022-cars-noida-11054553723/,https://fastly-production.24c.in/hello-ar/dev/uploads/f2355e92-ef41-4f91-ba56-5111cc383912/dbc742d3-3add-4dbd-82f0-5b8a4f2117e5/42.jpg?w=690&auto=format
228,Ford Ecosport,"6,53,000",2018,92274,DIESEL,"Metro Walk, Rohini, New Delhi",https://www.cars24.com/buy-used-ford-ecosport-2018-cars-new-delhi-11054051799/,https://fastly-production.24c.in/hello-ar/dev/uploads/edacfa87-4086-451d-a019-6beacfc5a52e/cc8c1fa5-c068-43e5-b0e6-8915ccf15c45/43.jpg?w=690&auto=format
