ListingID,CarName,Price,Year,KilometersDriven,FuelType,Location,ListingURL,ImageURL
400,Maruti Celerio,"4,21,000",2015,61623,PETROL,"Undri, Pune",https://www.cars24.com/buy-used-maruti-celerio-2015-cars-pune-10620251737/,https://fastly-production.24c.in/hello-ar/dev/uploads/0128c424-31cf-498b-b675-a0020c0fda44/84eaaa4e-feec-4ab9-84a8-4a1fd386c888/46.jpg?w=690&auto=format
401,Maruti IGNIS,"6,33,000",2020,16569,PETROL,"Undri, Pune",https://www.cars24.com/buy-used-maruti-ignis-2020-cars-pune-10634850780/,https://fastly-production.24c.in/hello-ar/dev/uploads/78fcb169-2c96-4732-9ff2-13c6bfc0b1dd/2084e15c-7004-465e-8e9e-bba5e1358de1/46.jpg?w=690&auto=format
402,Ford Figo Aspire,"7,22,000",2020,36905,DIESEL,"Tathawade, Pune",https://www.cars24.com/buy-used-ford-figo-aspire-2020-cars-pune-10685259771/,https://fastly-production.24c.in/hello-ar/dev/uploads/825b2b42-7a32-44c5-9d69-49058d1fb8ea/3616853a-8eb8-4c92-b871-5554cc967752/45.jpg?w=690&auto=format
403,Renault Kwid,"4,05,000",2017,54986,PETROL,"Tathawade, Pune",https://www.cars24.com/buy-used-renault-kwid-2017-cars-pune-10623451772/,https://fastly-production.24c.in/hello-ar/dev/uploads/14e0f152-c0b1-4254-964b-ae1d778d9b59/e2a41bfc-d8b6-440a-a03c-469eab40fe04/45.jpg?w=690&auto=format
404,Tata Tiago,"7,26,000",2022,38158,CNG,"Tathawade, Pune",https://www.cars24.com/buy-used-tata-tiago-2022-cars-pune-10603614749/,https://fastly-production.24c.in/hello-ar/dev/uploads/789b876e-bfc3-4a41-b761-1b556330dda7/8c04847a-8a83-4438-b399-5c905c723d2d/44.jpg?w=690&auto=format
405,Maruti Swift,"5,01,000",2013,48675,DIESEL,"Tathawade, Pune",https://www.cars24.com/buy-used-maruti-swift-2013-cars-pune-10688858753/,https://fastly-production.24c.in/hello-ar/dev/uploads/38eaeddd-64b9-4e56-9ccf-776eb2c39ae6/b0cb13ea-e992-4f1b-911c-a20167a25736/46.jpg?w=690&auto=format
406,Maruti Baleno,"5,42,000",2016,42712,PETROL,"Tathawade, Pune",https://www.cars24.com/buy-used-maruti-baleno-2016-cars-pune-10639658731/,https://fastly-production.24c.in/hello-ar/dev/uploads/a2e54aee-d569-4345-9eee-346dbed105f1/7c681b68-e4f2-4720-a199-40086e8c7495/46.jpg?w=690&auto=format
407,Honda City,"5,86,000",2015,102048,PETROL,"Tathawade, Pune",https://www.cars24.com/buy-used-honda-city-2015-cars-pune-10612157771/,https://fastly-production.24c.in/hello-ar/dev/uploads/73ae1ad4-8076-41c9-99a9-311875183333/1736b90f-c37a-4d94-b2eb-04edb2f692ba/45.jpg?w=690&auto=format
408,Hyundai Creta,"8,02,000",2017,67224,PETROL,"Tathawade, Pune",https://www.cars24.com/buy-used-hyundai-creta-2017-cars-pune-10332057792/,https://fastly-production.24c.in/hello-ar/dev/uploads/48f71757-c77a-4b9c-a773-e4b7e4610a1f/e9ab0847-89f3-49de-807d-2039c24ca60d/45.jpg?w=690&auto=format
409,Honda City,"9,92,000",2018,36073,PETROL,"Tathawade, Pune",https://www.cars24.com/buy-used-honda-city-2018-cars-pune-10681959719/,https://fastly-production.24c.in/hello-ar/dev/uploads/bc06fd19-c646-4db1-a7f2-75dafc667dc8/51f59b08-f8d0-45c0-896c-cf4b3e6d6ef3/46.jpg?w=690&auto=format
410,Mahindra XUV500,"13,63,000",2018,94876,DIESEL,"Tathawade, Pune",https://www.cars24.com/buy-used-mahindra-xuv500-2018-cars-pune-10640757756/,https://fastly-production.24c.in/hello-ar/dev/uploads/53b7be1c-fd85-4cdc-919f-1f0270b22351/60b6fae0-477d-4e6a-94e2-cf8937f3a5d0/45.jpg?w=690&auto=format
