CarName,Price,Year,KilometersDriven,Fuel Type,Location
Honda City,"6,75,000",2015,"70,000 km",Petrol,"Rajouri Garden, Delhi"
Jeep Compass,"9,35,000",2017,"62,000 km",Diesel,"Vikaspuri, Delhi"
Mercedes-Benz E-Class,"47,00,000",2018,"32,650 km",Petrol,"Punjabi Bagh West, Delhi"
Honda Jazz,"4,90,000",2016,"58,000 km",Petrol,"Paschim Vihar, Delhi"
Maruti Suzuki Swift,"3,45,000",2014,"88,000 km",Petrol,"Rajouri Garden, Delhi"
Maruti Suzuki Baleno,"4,95,000",2017,"99,000 km",Diesel,"Rajouri Garden, Delhi"
Maruti Suzuki Ciaz,"4,50,000",2014,"95,000 km",Diesel,"Vikaspuri, Delhi"
Mahindra TUV,"5,49,000",2017,"81,000 km",Diesel,"Rohini Sector 3, Delhi"
Audi A4,"13,89,999",2015,"43,600 km",Diesel,"Vikaspuri, Delhi"
Hyundai i10,"2,10,000",2011,"67,000 km",Petrol,"Peera Garhi, Delhi"
Maruti Suzuki Swift-Dzire,"3,95,000",2014,"68,000 km",Diesel,"Peera Garhi, Delhi"
Maruti Suzuki Baleno,"4,35,000",2015,67000.0 km,Diesel,"Peera Garhi, Delhi"
Honda City,"8,90,000",2018,"70,000 km",Petrol,"Rajouri Garden, Delhi"
Hyundai i10,"1,45,001",2010,"55,000 km",Petrol,"Rajouri Garden, Delhi"
Maruti Suzuki Wagon R 1.0,"2,95,000",2015,91000.0 km,CNG & Hybrids,"Punjabi Bagh West, Delhi"
Hyundai Santro Xing,"92,000",2009,70000.0 km,Petrol,"Peera Garhi, Delhi"
Hyundai Santro Xing,"92,000",2009,70000.0 km,Petrol,"Punjabi Bagh West, Delhi"
Jaguar XF,"46,00,000",2020,"4,100 km",Petrol,"Paschim Vihar, Delhi"
Maruti Suzuki Ertiga,"6,95,000",2017,"75,000 km",Diesel,"Rajouri Garden, Delhi"
Ford Ecosport,"6,95,000",2018,"72,000 km",Diesel,"Rohini Sector 4, Delhi"
Hyundai i10,"2,16,000",2011,"40,000 km",Petrol,"Bali Nagar, Delhi"
Nissan Magnite,"5,75,000",2021,"11,000 km",Petrol,"Rohini Avantika, Delhi"
Tata Tiago,"4,50,000",2019,"42,000 km",Petrol,"Rohini Sector 3, Delhi"
Jeep Wrangler,"70,00,000",2023,"9,000 km",Petrol,"Punjabi Bagh West, Delhi"
Volkswagen VentoTest,"2,15,000",2013,"78,000 km",Diesel,"Rohini Sector 3, Delhi"
Chevrolet Cruze,"4,00,000",2014,"60,000 km",Diesel,"Tagore Garden, Delhi"
Tata Nexon,"8,50,000",2021,"32,000 km",Petrol,"Pitampura, Delhi"
Maruti Suzuki Ciaz,"5,95,000",2017,"68,000 km",Diesel,"Ramesh Nagar, Delhi"
Hyundai Elite i20,"4,50,000",2014,"76,000 km",Diesel,"Pitampura, Delhi"
Toyota Corolla Altis,"1,73,000",2009,"100,000 km",CNG & Hybrids,"Punjabi Bagh West, Delhi"
Hyundai Grand i10,"3,09,999",2014,"65,000 km",CNG & Hybrids,"Rajouri Garden, Delhi"
Nissan Magnite,"6,60,000",2022,"9,600 km",Petrol,"Pitampura, Delhi"
Maruti Suzuki Swift Dzire,"4,10,000",2014,65000.0 km,Petrol,"Peera Garhi, Delhi"
Hyundai Creta,"8,10,000",2017,"90,000 km",Diesel,"Punjabi Bagh West, Delhi"
Maruti Suzuki Alto,"1,51,000",2011,"70,000 km",CNG & Hybrids,"Punjabi Bagh West, Delhi"
Mitsubishi Pajero,"6,99,000",2014,"121,000 km",Diesel,"Rohini Avantika, Delhi"
Maruti Suzuki Swift,"3,95,000",2014,"47,000 km",Petrol,"Rajouri Garden, Delhi"
