CarName,Price,Year,KilometersDriven,Fuel Type,Location
Maruti Suzuki Swift,"5,55,000",2017,"48,960 km",Diesel,"Madhapur, Hyderabad"
Hyundai Grand i10 Nios,"6,45,000",2019,"20,638 km",Petrol,"Madhapur, Hyderabad"
Audi Q7,"38,00,000",2017,"115,000 km",Diesel,"Venktagiri Nagar, Hyderabad"
Hyundai Grand i10,"5,00,000",2017,"59,219 km",Diesel,"Madhapur, Hyderabad"
Mercedes-Benz GLS,"1,39,00,000",2022,"19,400 km",Diesel,"Venktagiri Nagar, Hyderabad"
Honda Amaze,"5,75,000",2017,"20,443 km",Petrol,"Madhapur, Hyderabad"
BMW 3 Series GT,"38,75,000",2019,"45,000 km",Diesel,"Venktagiri Nagar, Hyderabad"
Hyundai Verna,"3,28,000",2011,"95,473 km",Diesel,"Madhapur, Hyderabad"
Skoda Octavia,"28,75,000",2021,"11,000 km",Petrol,"Venktagiri Nagar, Hyderabad"
Hyundai Santro,"1,85,000",2010,"106,000 km",Petrol,"Qutbullapur, Hyderabad"
Hyundai Grand i10,"5,20,000",2016,"72,000 km",Petrol,"Bowenpally, Hyderabad"
Mahindra Ssangyong-Rexton,"6,99,999",2012,"82,166 km",Diesel,"Begumpet, Hyderabad"
Hyundai i20,"7,50,000",2017,"85,645 km",Diesel,"Madhapur, Hyderabad"
Volkswagen Polo,"7,80,000",2018,"60,000 km",Diesel,"Madhapur, Hyderabad"
Renault Pulse,"3,25,000",2012,"85,000 km",Diesel,"Mythri Nagar, Hyderabad"
Maruti Suzuki Baleno,"5,75,000",2016,"58,874 km",Petrol,"Madhapur, Hyderabad"
Maruti Suzuki Baleno,"6,60,000",2016,"72,000 km",Diesel,"Rajarajeshwari Nagar, Hyderabad"
Maruti Suzuki Baleno,"7,80,000",2018,"70,900 km",Diesel,"Old Bowenpally, Secunderabad"
Maruti Suzuki Ciaz,"8,95,000",2018,"25,000 km",Petrol,"Begumpet, Hyderabad"
MG Hector,"14,95,000",2019,"13,500 km",Petrol,"Begumpet, Hyderabad"
Maruti Suzuki Wagon-R,"3,10,000",2012,"35,000 km",CNG & Hybrids,"Kukatpally, Hyderabad"
Maruti Suzuki Ertiga,"11,60,000",2021,"7,500 km",Petrol,"Balkampet, Hyderabad"
Toyota Innova Crysta,"32,00,000",2021,"40,000 km",Diesel,"Madhapur, Hyderabad"
Maruti Suzuki Eeco,"5,45,000",2021,"33,000 km",Petrol,"Ameerpet, Hyderabad"
Toyota Innova Crysta,"21,75,000",2019,"58,780 km",Diesel,"Madhapur, Hyderabad"
Toyota Innova Crysta,"27,00,000",2020,"85,744 km",Diesel,"Madhapur, Hyderabad"
Maruti Suzuki Swift-Dzire,"7,50,000",2018,"90,000 km",Diesel,"Moosapet, Hyderabad"
Mercedes-Benz M-Class,"22,00,000",2014,"90,000 km",Diesel,"Madhapur, Hyderabad"
Maruti Suzuki Ciaz,"10,35,000",2021,"27,526 km",Petrol,"Kukatpally, Hyderabad"
Ford Ecosport,"5,75,000",2015,"114,178 km",Diesel,"Kukatpally, Hyderabad"
Audi A4,"13,99,000",2014,"25,000 km",Diesel,"Yousuf Guda, Hyderabad"
Maruti Suzuki Swift-Dzire,"3,35,000",2010,"89,000 km",Diesel,"Begumpet, Hyderabad"
Mahindra XUV500,"12,50,000",2018,"78,000 km",Diesel,"Madhapur, Hyderabad"
Hyundai Elite i20,"7,80,000",2019,"44,000 km",Petrol,"Kukatpally, Hyderabad"
Toyota Innova,"22,00,000",2019,"78,000 km",Diesel,"Kukatpally, Hyderabad"
Maruti Suzuki Vitara-Brezza,"9,00,000",2019,"55,000 km",Diesel,"BK Guda, Hyderabad"
Ford Ecosport,"7,85,000",2017,"37,000 km",Diesel,"Kukatpally, Hyderabad"
Hyundai Grand i10,"5,25,000",2015,"58,000 km",Petrol,"Ameerpet, Hyderabad"
Maruti Suzuki Swift-Dzire,"3,50,000",2009,"76,000 km",Petrol,"Balkampet, Hyderabad"
Maruti Suzuki Ertiga,"12,75,000",2021,"60,000 km",Petrol,"Balkampet, Hyderabad"
Honda City,"13,50,000",2020,"35,000 km",Petrol,"Balkampet, Hyderabad"
Tata Manza,"2,50,000",2011,"140,000 km",Diesel,"Ameerpet, Hyderabad"
Hyundai i20,"11,50,000",2021,"18,000 km",Petrol,"Madhapur, Hyderabad"
Kia Seltos,"19,80,000",2022,"5,890 km",Petrol,"Madhapur, Hyderabad"
Toyota Etios,"4,90,000",2015,"115,000 km",Diesel,"Balkampet, Hyderabad"
Maruti Suzuki Swift,"3,75,000",2014,"64,253 km",Petrol,"Madhapur, Hyderabad"
Skoda Superb,"8,60,000",2014,"75,231 km",Diesel,"Begumpet, Hyderabad"
Kia Seltos,"15,55,000",2022,"12,218 km",Diesel,"Kukatpally, Hyderabad"
Honda City,"5,68,000",2014,"81,836 km",Diesel,"Madhapur, Hyderabad"
Audi A4,"10,50,000",2013,"51,253 km",Diesel,"Madhapur, Hyderabad"
Hyundai Grand i10 Nios,"6,80,000",2021,"18,089 km",Petrol,"Kukatpally, Hyderabad"
Maruti Suzuki Baleno,"6,75,000",2019,"55,000 km",Petrol,"Madhapur, Hyderabad"
Hyundai Fluidic Verna,"5,05,000",2013,"80,000 km",Diesel,"Madhapur, Hyderabad"
Hyundai Elite i20,"7,25,000",2019,"41,000 km",Petrol,"Kukatpally, Hyderabad"
Chevrolet Beat,"1,75,000",2011,"157,000 km",Diesel,"Moosapet, Hyderabad"
Toyota Fortuner,"31,00,000",2019,"77,200 km",Diesel,"Kukatpally, Hyderabad"
Maruti Suzuki Grand Vitara,"9,95,000",2019,"106,000 km",Diesel,"Madhapur, Hyderabad"
Maruti Suzuki Grand Vitara,"9,95,000",2019,"105,000 km",Diesel,"Balkampet, Hyderabad"
Maruti Suzuki Baleno,"5,99,000",2016,"78,000 km",Petrol,"BK Guda, Hyderabad"
Maruti Suzuki S-Cross,"9,50,000",2019,"42,000 km",Diesel,"BK Guda, Hyderabad"
Volkswagen Polo,"4,75,000",2014,"79,000 km",Diesel,"BK Guda, Hyderabad"
Hyundai Creta,"12,90,000",2018,"65,906 km",Petrol,"Madhapur, Hyderabad"
Mahindra XUV 300,"9,85,000",2019,"108,000 km",Diesel,"Madhapur, Hyderabad"
Toyota Innova,"11,75,000",2015,"118,000 km",Diesel,"Ameerpet, Hyderabad"
Toyota Etios Liva,"4,40,000",2012,"81,000 km",Diesel,"Balkampet, Hyderabad"
Toyota Innova,"11,75,000",2015,"118,000 km",Diesel,"Balkampet, Hyderabad"
Maruti Suzuki Omni,"3,50,000",2017,"28,000 km",Petrol,"Balkampet, Hyderabad"
Maruti Suzuki Swift-Dzire,"3,35,000",2010,"89,000 km",Petrol,"Balkampet, Hyderabad"
Maruti Suzuki Swift-Dzire,"8,50,000",2017,"100,000 km",Diesel,"Balkampet, Hyderabad"
Ford Ecosport,"8,45,000",2019,"70,179 km",Petrol,"Begumpet, Secunderabad"
Datsun GO Plus,"3,49,000",2018,"43,000 km",Petrol,"BK Guda, Hyderabad"
Maruti Suzuki Wagon-R,"6,25,000",2021,"19,000 km",Petrol,"BK Guda, Hyderabad"
Maruti Suzuki Ertiga,"8,00,000",2017,"105,949 km",Diesel,"Madhapur, Hyderabad"
Maruti Suzuki Alto,"1,25,000",2008,"108,000 km",Petrol,"Qutbullapur, Hyderabad"
Maruti Suzuki Vitara-Brezza,"9,95,000",2019,"90,000 km",Diesel,"Ameerpet, Hyderabad"
Tata Indica,"1,45,000",2015,"110,000 km",Diesel,"Balkampet, Hyderabad"
Skoda Laura,"4,25,000",2009,"92,000 km",Diesel,"Begumpet, Hyderabad"
Honda Accord,"3,40,000",2009,"136,000 km",Petrol,"Begumpet, Hyderabad"
Volkswagen VentoTest,"6,50,000",2016,"48,000 km",Petrol,"Madhapur, Hyderabad"
Maruti Suzuki Swift-Dzire,"8,75,000",2019,"48,000 km",Diesel,"Madhapur, Hyderabad"
Toyota Innova Crysta,"19,99,000",2016,"100,437 km",Diesel,"Madhapur, Hyderabad"
Mahindra XUV500,"6,50,000",2013,"110,000 km",Diesel,"Bowenpally Prithivi Enclave, Secunderabad"
Hyundai i20,"5,25,000",2017,"57,000 km",Diesel,"Madhapur, Hyderabad"
Hyundai Creta,"7,65,000",2016,"83,000 km",Petrol,"Balkampet, Hyderabad"
Maruti Suzuki Swift-Dzire,"7,50,000",2018,"88,000 km",Diesel,"Balkampet, Hyderabad"
Maruti Suzuki S-Cross,"9,75,000",2018,"75,000 km",Diesel,"Balkampet, Hyderabad"
Hyundai Verna,"8,35,000",2018,"81,000 km",Petrol,"Madhapur, Hyderabad"
Hyundai i20,"8,45,000",2019,"81,000 km",Diesel,"Madhapur, Hyderabad"
Hyundai Creta,"12,75,000",2018,"54,900 km",Diesel,"Yousuf Guda, Hyderabad"
Skoda Kodiaq,"29,95,000",2019,"61,300 km",Diesel,"Madhapur, Hyderabad"
Mercedes-Benz E-Class,"12,85,000",2014,"116,768 km",Diesel,"Begumpet, Hyderabad"
Hyundai Elite i20,"7,50,000",2017,"72,531 km",Petrol,"Madhapur, Hyderabad"
Maruti Suzuki Baleno,"5,90,000",2016,"72,531 km",Petrol,"Madhapur, Hyderabad"
Skoda Laura,"3,80,000",2010,"86,531 km",Diesel,"Madhapur, Hyderabad"
Volkswagen Polo,"4,75,000",2015,"72,531 km",Diesel,"Madhapur, Hyderabad"
Honda City,"6,55,000",2015,"138,631 km",Diesel,"Madhapur, Hyderabad"
Mahindra Marazzo,"13,50,000",2020,"61,531 km",Diesel,"Madhapur, Hyderabad"
Honda City,"7,20,000",2016,"82,531 km",Diesel,"Madhapur, Hyderabad"
Hyundai Elite i20,"7,85,000",2020,"19,000 km",Petrol,"Madhapur, Hyderabad"
Volkswagen VentoTest,"6,00,000",2015,"93,771 km",Petrol,"Madhapur, Hyderabad"
Maruti Suzuki Baleno,"5,55,000",2019,"83,309 km",Petrol,"Madhapur, Hyderabad"
Hyundai i10,"2,29,000",2010,"75,231 km",Petrol,"Madhapur, Hyderabad"
Hyundai Grand i10,"4,55,000",2014,"49,632 km",Petrol,"Madhapur, Hyderabad"
BMW X1,"9,75,000",2011,"89,635 km",Diesel,"Madhapur, Hyderabad"
Audi A4,"8,75,000",2013,"49,123 km",Diesel,"Madhapur, Hyderabad"
Ford Figo,"4,25,000",2015,"70,000 km",Diesel,"BK Guda, Hyderabad"
Maruti Suzuki Wagon R,"2,10,000",2009,85000.0 km,Petrol,"Mythri Nagar, Hyderabad"
Volkswagen VentoTest,"3,65,000",2012,"89,000 km",Diesel,"Balkampet, Hyderabad"
Hyundai Creta,"12,50,000",2018,"70,000 km",Petrol,"Balkampet, Hyderabad"
Maruti Suzuki Celerio,"5,75,000",2019,"58,000 km",Petrol,"Balkampet, Hyderabad"
Toyota Corolla Altis,"16,25,000",2018,"12,751 km",Petrol,"Kukatpally, Hyderabad"
Maruti Suzuki Swift-Dzire,"7,40,000",2017,"82,000 km",Diesel,"Balkampet, Hyderabad"
Maruti Suzuki Swift,"5,25,000",2013,"75,000 km",Diesel,"Balkampet, Hyderabad"
Toyota Fortuner,"16,50,000",2015,"189,000 km",Diesel,"Yousuf Guda, Hyderabad"
Maruti Suzuki Swift-Dzire,"7,80,000",2021,"75,000 km",CNG & Hybr..,"Balkampet, Hyderabad"
Hyundai Creta,"8,85,000",2017,"68,000 km",Diesel,"Kukatpally, Hyderabad"
Volkswagen Taigun,"12,00,000",2021,"14,400 km",Petrol,"Kukatpally, Hyderabad"
Maruti Suzuki Vitara-Brezza,"9,40,000",2017,"54,000 km",Diesel,"Madhapur, Hyderabad"
Mahindra Xylo,"5,90,000",2019,"110,000 km",Diesel,"Balkampet, Hyderabad"
Volkswagen Ameo,"5,95,000",2019,"118,000 km",Diesel,"Ameerpet, Hyderabad"
Mahindra XUV500,"6,25,000",2012,"99,000 km",Diesel,"Balkampet, Hyderabad"
Maruti Suzuki Wagon-R,"4,25,000",2017,"62,000 km",Petrol,"Madhapur, Hyderabad"
Mahindra XUV500,"14,50,000",2018,"100,000 km",Diesel,"BK Guda, Hyderabad"
Ford Ecosport,"5,20,000",2013,"121,000 km",Diesel,"Qutbullapur, Hyderabad"
Maruti Suzuki Ertiga,"12,65,000",2021,"60,000 km",Petrol,"Balkampet, Hyderabad"
Toyota Innova Crysta,"22,25,000",2018,"67,000 km",Diesel,"Balkampet, Hyderabad"
Toyota Innova Crysta,"16,95,000",2016,"300,000 km",Diesel,"Balkampet, Hyderabad"
Maruti Suzuki Swift-Dzire,"4,35,000",2013,"98,000 km",Petrol,"Kukatpally, Hyderabad"
Maruti Suzuki Alto-K10,"4,20,000",2019,"27,000 km",Petrol,"Balkampet, Hyderabad"
Mahindra XUV500,"15,25,000",2019,"75,000 km",Diesel,"Balkampet, Hyderabad"
Skoda Laura,"4,15,000",2010,"95,204 km",Diesel,"Zahra Nagar, Hyderabad"
Hyundai Fluidic Verna,"5,10,000",2012,"78,470 km",Diesel,"Zahra Nagar, Hyderabad"
Mahindra XUV500,"15,25,000",2018,"108,000 km",Diesel,"BK Guda, Hyderabad"
Maruti Suzuki Ertiga,"6,50,000",2013,"110,000 km",Diesel,"Moosapet, Hyderabad"
Maruti Suzuki Ritz,"3,55,000",2016,"90,000 km",Diesel,"Moosapet, Hyderabad"
Hyundai i10,"3,75,000",2014,"72,000 km",Petrol,"Ameerpet, Hyderabad"
Ford Ecosport,"7,95,000",2018,"67,387 km",Petrol,"Kukatpally, Hyderabad"
BMW X1,"44,50,000",2022,"10,000 km",Petrol,"Venktagiri Nagar, Hyderabad"
Honda Jazz,"5,80,000",2016,"75,000 km",Petrol,"Madhapur, Hyderabad"
Maruti Suzuki Swift-Dzire,"7,50,000",2018,"92,000 km",Diesel,"Balkampet, Hyderabad"
BMW X1,"34,00,000",2020,"56,350 km",Diesel,"Kukatpally, Hyderabad"
Maruti Suzuki Swift,"6,30,000",2018,"63,000 km",Petrol,"Madhapur, Hyderabad"
Hyundai Elite i20,"8,45,000",2019,"40,169 km",Petrol,"Chandra Nagar, Hyderabad"
Tata Nexon EV Max,"17,95,000",2022,"9,337 km",Electric,"Somajiguda, Hyderabad"
Hyundai Elite i20,"7,95,000",2017,"82,000 km",Diesel,"Zahra Nagar, Hyderabad"
Toyota Etios Liva,"4,00,000",2014,"125,000 km",Diesel,"Moosapet, Hyderabad"
Ford Ecosport,"6,85,000",2016,"72,000 km",Diesel,"Old Bowenpally, Secunderabad"
Volkswagen VentoTest,"4,00,000",2012,"75,000 km",Diesel,"Ameerpet, Hyderabad"
Kia Seltos,"16,50,000",2020,27000.0 km,Diesel,"Bala Nagar, Hyderabad"
Hyundai i20,"2,75,000",2009,"55,000 km",Petrol,"Kukatpally, Hyderabad"
Toyota Urban Cruiser Hyryder,"18,90,000",2022,"7,692 km",Petrol,"Madhapur, Hyderabad"
Hyundai i10,"2,45,000",2010,"52,000 km",Petrol,"Alwal, Hyderabad"
Mercedes-Benz GLA Class,"16,50,000",2014,"78,988 km",Diesel,"Venktagiri Nagar, Hyderabad"
Renault Duster,"4,24,000",2015,"97,200 km",Diesel,"Begumpet, Secunderabad"
Maruti Suzuki Vitara-Brezza,"10,40,000",2020,"46,555 km",Diesel,"Rasoolpura, Hyderabad"
Hyundai Elite i20,"6,80,000",2017,"77,712 km",Diesel,"Begumpet, Hyderabad"
Hyundai Creta,"16,50,000",2020,"82,000 km",Diesel,"BK Guda, Hyderabad"
Maruti Suzuki Swift,"5,99,000",2017,"74,000 km",Diesel,"BK Guda, Hyderabad"
Maruti Suzuki Ritz,"3,20,000",2014,"60,000 km",Petrol,"Madhapur, Hyderabad"
Honda City,"6,25,000",2014,"95,000 km",Diesel,"Madhapur, Hyderabad"
Mahindra XUV500,"11,00,000",2015,"108,000 km",Diesel,"Bowenpally, Hyderabad"
Hyundai i20,"8,25,000",2021,"42,444 km",Petrol,"Kukatpally, Hyderabad"
Maruti Suzuki Eeco,"3,99,000",2018,"107,000 km",Petrol,"Yousuf Guda, Hyderabad"
Toyota Fortuner,"53,00,000",2022,"5,600 km",Diesel,"Yousuf Guda, Hyderabad"
Audi Q3,"19,99,000",2016,"94,000 km",Diesel,"Yousuf Guda, Hyderabad"
Hyundai Grand i10,"4,70,000",2016,"61,000 km",Petrol,"Yousuf Guda, Hyderabad"
Honda City ZX,"1,85,000",2006,"90,000 km",Petrol,"Balkampet, Hyderabad"
Maruti Suzuki Eeco,"5,35,000",2021,"33,000 km",Petrol,"BK Guda, Hyderabad"
Honda City,"5,20,000",2014,"85,000 km",Petrol,"Bowenpally Prithivi Enclave, Secunderabad"
Ford Ecosport,"6,80,000",2016,"78,879 km",Diesel,"Ameerpet, Hyderabad"
Maruti Suzuki S-Cross1,"9,35,000",2017,"89,119 km",Diesel,"Begumpet, Hyderabad"
