CarName,Price,Year,KilometersDriven,Fuel Type,Location
Maruti Suzuki Swift-Dzire,"4,98,000",2017,"121,000 km",Diesel,"Banashankari Stage 3, Bengaluru"
Hyundai Creta,"12,95,000",2022,"8,158 km",Petrol,"Banashankari, Bengaluru"
Hyundai Creta,"12,95,000",2022,"8,158 km",Petrol,"Richmond Town, Bengaluru"
Volkswagen Polo,"7,95,000",2017,"49,000 km",Petrol,"Banashankari, Bengaluru"
MG Gloster,"43,95,000",2023,"8,200 km",Diesel,"Sadashiva Nagar, Bengaluru"
Volvo S60 Cross Country,"21,95,000",2018,"77,900 km",Diesel,"Sadashiva Nagar, Bengaluru"
Maruti Suzuki Swift,"6,75,000",2019,"41,414 km",Petrol,"Kamakshipalya, Bengaluru"
Hyundai Grand i10 Nios,"7,45,000",2020,"27,629 km",Petrol,"Banashankari, Bengaluru"
Honda City,"2,99,000",2009,"84,000 km",Petrol,"Govindaraja Nagar Ward, Bengaluru"
Chevrolet Beat,"1,69,000",2010,"84,000 km",Petrol,"Govindaraja Nagar Ward, Bengaluru"
Maruti Suzuki Ritz,"3,25,000",2012,"64,000 km",Petrol,"Govindaraja Nagar Ward, Bengaluru"
Hyundai i20,"2,65,000",2009,"84,000 km",Petrol,"Govindaraja Nagar Ward, Bengaluru"
Ford Ecosport,"4,10,000",2015,"48,000 km",Petrol,"Govindaraja Nagar Ward, Bengaluru"
Maruti Suzuki Swift,"2,89,000",2010,"84,000 km",Diesel,"Govindaraja Nagar Ward, Bengaluru"
Honda City,"3,25,000",2010,"76,287 km",Petrol,"Laggere Road, Bengaluru"
Hyundai i10,"4,25,000",2012,"32,000 km",Petrol,"RK Layout 2nd Stage, Bengaluru"
Honda City,"6,30,000",2014,"60,000 km",Petrol,"RK Layout 2nd Stage, Bengaluru"
Maruti Suzuki Sx4,"3,00,000",2008,"56,000 km",Petrol,"RK Layout 2nd Stage, Bengaluru"
Hyundai i20,"6,55,000",2016,"59,979 km",Petrol,"Rajaji Nagar, Bengaluru"
Maruti Suzuki Ertiga,"12,50,000",2023,"30,000 km",CNG & Hybrids,"Giri Nagar, Bengaluru"
Maruti Suzuki Swift,"7,20,000",2019,"71,000 km",Petrol,"Laggere Road, Bengaluru"
Hyundai Venue,"8,50,000",2020,"45,000 km",Diesel,"Karanataka bangalore nagarabhavi 2nd stage, Bengaluru"
Maruti Suzuki Swift-Dzire,"4,30,000",2014,"65,000 km",Petrol,"Karanataka bangalore nagarabhavi 2nd stage, Bengaluru"
Maruti Suzuki Vitara-Brezza,"8,10,000",2018,"55,000 km",Diesel,"Karanataka bangalore nagarabhavi 2nd stage, Bengaluru"
Hyundai Elite i20,"5,60,000",2018,"65,000 km",Diesel,"Karanataka bangalore nagarabhavi 2nd stage, Bengaluru"
Renault Duster,"4,10,000",2014,"65,000 km",Petrol,"Karanataka bangalore nagarabhavi 2nd stage, Bengaluru"
Maruti Suzuki Alto-K10,"2,75,000",2012,"27,000 km",Petrol,"Mahalakshmi Layout, Bengaluru"
Hyundai Grand i10,"3,85,000",2014,"129,000 km",Diesel,"Mahalakshmi Layout, Bengaluru"
Hyundai i10,"2,60,000",2009,"99,000 km",Petrol,"Mahalakshmi Layout, Bengaluru"
Maruti Suzuki Swift-Dzire,"4,70,000",2014,"247,000 km",Diesel,"Mahalakshmi Layout, Bengaluru"
Mahindra Bolero Neo,"12,54,000",2022,"7,500 km",Diesel,"Mahalakshmi Layout, Bengaluru"
Hyundai i10,"2,99,000",2011,"71,000 km",Petrol,"Chandra Layout, Bengaluru"
Maruti Suzuki Baleno,"7,75,000",2022,"25,000 km",Petrol,"Chandra Layout, Bengaluru"
Maruti Suzuki Swift-Dzire-Tour,"5,60,000",2019,"140,000 km",Diesel,"Laggere Road, Bengaluru"
Hyundai i10,"2,69,000",2009,"80,000 km",Petrol,"Vijaya Nagar, Bengaluru"
Renault KWID,"3,50,000",2019,"60,000 km",Petrol,"West of Chord Road, Bengaluru"
Honda Jazz,"6,50,000",2016,"34,000 km",Petrol,"Shastri Nagar, Bengaluru"
Maruti Suzuki Swift-Dzire-Tour,"3,55,000",2016,"172,000 km",Diesel,"Laggere Road, Bengaluru"
Toyota Etios,"6,60,000",2018,"182,000 km",Diesel,"Laggere Road, Bengaluru"
Nissan Terrano,"5,99,000",2015,"135,000 km",Diesel,"Chandra Layout, Bengaluru"
Maruti Suzuki Ritz,"2,75,000",2010,"97,000 km",Petrol,"Manasanagara, Bengaluru"
Ford Figo,"3,15,000",2013,"71,000 km",Diesel,"Chandra Layout, Bengaluru"
Skoda Kodiaq,"27,90,000",2020,"127,000 km",Diesel,"Mahalakshmi Layout, Bengaluru"
Hyundai Grand i10,"5,25,000",2014,"34,000 km",Petrol,"Giri Nagar Phase 1, Bengaluru"
Mahindra e2o plus,"4,75,000",2018,"40,000 km",Electric,"Giri Nagar Phase 1, Bengaluru"
Hyundai New Elantra,"13,99,999",2021,"69,000 km",Petrol,"Banashankari, Bengaluru"
Mahindra Jeep,"3,45,000",1996,"72,000 km",Diesel,"Mahalakshmi Layout, Bengaluru"
Ford Ecosport,"6,25,000",2016,"61,500 km",Diesel,"Agrahara Dasarahalli, Bengaluru"
Hyundai i10,"3,30,000",2014,"69,000 km",Petrol,"West of Chord Road, Bengaluru"
MG Hector Plus,"22,49,000",2022,"5,552 km",Diesel,"Lalbagh Road, Bengaluru"
Maruti Suzuki Ignis,"6,90,000",2019,"16,000 km",Petrol,"Banashankari, Bengaluru"
Skoda Rapid,"3,99,000",2012,"79,000 km",Diesel,"Chandra Layout, Bengaluru"
Tata Manza,"2,65,000",2011,"61,000 km",Diesel,"Chandra Layout, Bengaluru"
Hyundai i10,"2,85,000",2010,"72,000 km",Petrol,"Chandra Layout, Bengaluru"
Ford Figo,"2,49,000",2011,"55,000 km",Petrol,"Chandra Layout, Bengaluru"
Ford Ecosport,"5,99,000",2017,"71,000 km",Diesel,"Chandra Layout, Bengaluru"
Hyundai Eon,"2,85,000",2016,"69,000 km",Petrol,"Banashankari Nagar, Bengaluru"
Hyundai i20,"3,75,000",2011,"91,000 km",Diesel,"Banashankari Nagar, Bengaluru"
Maruti Suzuki Wagon-R-1-0,"2,10,000",2008,"82,000 km",Petrol,"Chandra Layout, Bengaluru"
Maruti Suzuki Swift,"5,25,000",2014,"60,000 km",Petrol,"Jaya Nagar East, Bengaluru"
Hyundai Santro Xing,"1,75,000",2007,"68,000 km",Petrol,"Banashankari Nagar, Bengaluru"
Mahindra XUV500,"6,95,000",2014,"110,000 km",Petrol,"Chandra Layout, Bengaluru"
Maruti Suzuki Alto,"1,59,000",2006,"75,000 km",Petrol,"Chandra Layout, Bengaluru"
Renault Duster,"5,49,000",2013,"92,000 km",Diesel,"Chandra Layout, Bengaluru"
Maruti Suzuki Ertiga,"5,95,000",2013,"108,542 km",Diesel,"Shastri Nagar, Bengaluru"
Volkswagen Polo,"10,95,000",2022,"2,027 km",Petrol,"Sadashiva Nagar, Bengaluru"
Maruti Suzuki Vitara-Brezza,"9,50,000",2017,"58,000 km",Diesel,"Banashankari Stage 2, Bengaluru"
Mahindra XUV700,"28,00,000",2023,"9,000 km",Petrol,"Banashankari Stage 2, Bengaluru"
Maruti Suzuki Swift-Dzire,"5,70,000",2018,"96,000 km",Diesel,"Giri Nagar, Bengaluru"
Maruti Suzuki Swift-Dzire,"3,85,000",2016,"130,000 km",Diesel,"Giri Nagar, Bengaluru"
Maruti Suzuki Ritz,"3,25,000",2009,"84,500 km",Petrol,"Agrahara Dasarahalli, Bengaluru"
Tata Hexa,"12,90,000",2018,"73,000 km",Diesel,"Mahalakshmi Layout, Bengaluru"
Toyota Fortuner,"48,75,000",2021,"17,066 km",Diesel,"Richmond Town, Bengaluru"
Hyundai Creta,"11,25,000",2017,"39,000 km",Petrol,"Banashankari Stage 3, Bengaluru"
Mahindra XUV500,"17,20,000",2017,"30,000 km",Diesel,"Banashankari Stage 3, Bengaluru"
Ford Ecosport,"5,30,000",2014,"66,000 km",Diesel,"Chandra Layout, Bengaluru"
Mercedes-Benz CLA,"24,50,000",2017,"29,000 km",Petrol,"Lavelle Road, Bengaluru"
Toyota Innova,"14,00,000",2015,"110,000 km",Diesel,"Basaveshvara Nagar, Bengaluru"
Hyundai Fluidic Verna,"4,35,000",2013,"91,000 km",Diesel,"Nayandahalli, Bengaluru"
Chevrolet Beat,"1,79,000",2011,"83,000 km",Petrol,"Nayandahalli, Bengaluru"
Hyundai Santro Xing,"1,45,000",2006,"81,000 km",Petrol,"Nayandahalli, Bengaluru"
Hyundai Accent,"1,19,000",2004,"98,000 km",Petrol,"Nayandahalli, Bengaluru"
Ford Fiesta,"1,89,000",2008,"76,000 km",Petrol,"Nayandahalli, Bengaluru"
Hyundai Elite i20,"7,90,000",2019,"27,000 km",Petrol,"Banashankari Stage 2, Bengaluru"
Hyundai i10,"2,90,000",2010,"69,000 km",Petrol,"RK Layout 2nd Stage, Bengaluru"
Toyota Etios,"3,75,000",2013,"79,000 km",Diesel,"West of Chord Road, Bengaluru"
Volkswagen Polo,"3,39,000",2010,"76,000 km",Petrol,"Nayandahalli, Bengaluru"
Ford Fiesta,"1,99,000",2009,"89,000 km",Petrol,"Nayandahalli, Bengaluru"
Maruti Suzuki Swift,"2,35,000",2008,"89,000 km",Petrol,"Nayandahalli, Bengaluru"
Mahindra XUV500,"5,89,000",2012,"172,000 km",Diesel,"Nayandahalli, Bengaluru"
Maruti Suzuki Ritz,"1,99,000",2010,"610,000 km",Petrol,"Nayandahalli, Bengaluru"
Nissan Micra,"2,55,000",2011,"71,000 km",Diesel,"Nayandahalli, Bengaluru"
Hyundai i20,"2,69,000",2009,"78,000 km",Petrol,"Nayandahalli, Bengaluru"
Ford Ecosport,"6,94,000",2015,"67,982 km",Petrol,"Richmond Town, Bengaluru"
Mahindra Bolero,"6,40,000",2014,"45,000 km",Diesel,"Banashankari Stage 2, Bengaluru"
Maruti Suzuki Swift,"7,95,000",2018,"50,000 km",Diesel,"Banashankari Stage 2, Bengaluru"
Skoda Octavia,"19,75,000",2017,"70,000 km",Diesel,"Banashankari Stage 2, Bengaluru"
Toyota Etios Liva,"4,25,000",2012,"27,635 km",Petrol,"Siddha Roodha Nagar, Bengaluru"
Hyundai Venue,"11,45,000",2020,"45,000 km",Petrol,"Banashankari, Bengaluru"
Hyundai Elantra,"5,45,000",2012,"71,000 km",Petrol,"Banashankari, Bengaluru"
Volkswagen VentoTest,"9,45,000",2018,"22,000 km",Petrol,"Banashankari, Bengaluru"
Toyota Etios Liva,"7,70,000",2019,"51,859 km",Diesel,"Siddha Roodha Nagar, Bengaluru"
Hyundai Santro Xing,"2,59,000",2009,"33,000 km",Petrol,"Vijaya Nagar, Bengaluru"
Maruti Suzuki Vitara-Brezza,"10,75,000",2019,"22,000 km",Diesel,"RK Layout 2nd Stage, Bengaluru"
Renault KWID,"4,25,000",2017,"42,000 km",Petrol,"Banashankari Stage 3, Bengaluru"
Renault Duster,"7,95,000",2017,"59,000 km",Diesel,"Banashankari Stage 2, Bengaluru"
Mahindra XUV500,"14,25,000",2017,"55,000 km",Diesel,"Banashankari Stage 2, Bengaluru"
Maruti Suzuki Alto,"2,55,000",2012,"51,000 km",Petrol,"Basaveshvara Nagar, Bengaluru"
Maruti Suzuki Sx4,"2,95,000",2010,"86,000 km",Petrol,"Basaveshvara Nagar, Bengaluru"
Honda Jazz,"6,25,000",2017,"42,000 km",Petrol,"Banashankari, Bengaluru"
Hyundai i20,"4,65,000",2013,"59,000 km",Diesel,"Banashankari, Bengaluru"
Mahindra Bolero,"7,20,000",2016,"105,000 km",Diesel,"Basaveshvara Nagar, Bengaluru"
Honda Jazz,"10,95,000",2022,"7,000 km",Petrol,"Nayandahalli, Bengaluru"
Honda City,"5,45,000",2014,"110,000 km",Diesel,"Rajaji Nagar, Bengaluru"
Renault Scala,"3,45,000",2013,"68,000 km",Diesel,"Banashankari Nagar, Bengaluru"
Maruti Suzuki 800,"1,20,000",2004,"71,000 km",Petrol,"Banashankari Stage 3, Bengaluru"
Maruti Suzuki Baleno,"6,45,000",2016,"78,000 km",Diesel,"Banashankari, Bengaluru"
Maruti Suzuki Wagon-R,"1,45,000",2003,"120,000 km",Petrol,"Banashankari, Bengaluru"
Maruti Suzuki maruti-suzuki-brezza,"8,00,000",2018,"89,000 km",Diesel,"Giri Nagar, Bengaluru"
Maruti Suzuki Swift,"8,25,000",2020,"53,000 km",Diesel,"RK Layout 2nd Stage, Bengaluru"
Maruti Suzuki Swift,"7,40,000",2019,"109,000 km",Diesel,"Rajaji Nagar, Bengaluru"
Mahindra Scorpio,"2,95,000",2006,"90,000 km",Diesel,"Malleshwaram, Bengaluru"
Maruti Suzuki Ertiga,"9,25,000",2017,"70,000 km",Diesel,"Malleshwaram, Bengaluru"
Volkswagen Polo,"5,75,000",2015,"88,000 km",Diesel,"Rajaji Nagar, Bengaluru"
Maruti Suzuki Swift-Dzire,"3,25,000",2008,"91,000 km",Diesel,"Rajaji Nagar, Bengaluru"
Mahindra Scorpio,"7,95,000",2015,"72,000 km",Diesel,"Banashankari, Bengaluru"
Ford Figo,"2,80,000",2012,"74,000 km",Diesel,"Kamakshipalya, Bengaluru"
Hyundai Grand i10,"4,85,000",2017,"79,000 km",Petrol,"Banashankari Stage 3, Bengaluru"
Hyundai Grand i10,"6,75,000",2017,"18,823 km",Petrol,"Richmond Town, Bengaluru"
Land Rover Discovery Sport,"29,95,000",2016,"59,049 km",Diesel,"Richmond Town, Bengaluru"
MG Hector,"18,45,000",2021,"33,823 km",Petrol,"Richmond Town, Bengaluru"
Hyundai Alcazar,"20,85,000",2022,"15,184 km",Petrol,"Richmond Town, Bengaluru"
Kia Seltos,"11,95,000",2019,"22,387 km",Petrol,"Richmond Town, Bengaluru"
Tata Harrier,"21,45,000",2021,"11,908 km",Diesel,"Richmond Town, Bengaluru"
Hyundai Verna,"9,95,000",2018,"39,579 km",Petrol,"Richmond Town, Bengaluru"
Hyundai Venue,"9,99,000",2019,"30,955 km",Diesel,"Richmond Town, Bengaluru"
Hyundai i10,"3,75,000",2010,"39,000 km",Petrol,"Richmond Town, Bengaluru"
Skoda Rapid,"8,99,000",2017,"48,452 km",Petrol,"Richmond Town, Bengaluru"
Toyota Etios,"4,75,000",2012,"125,000 km",Diesel,"Banashankari Stage 3, Bengaluru"
Hyundai Creta,"7,80,000",2016,"46,000 km",Petrol,"Nayandahalli, Bengaluru"
Tata Nexon,"8,60,000",2019,"69,951 km",Diesel,"Nayandahalli, Bengaluru"
Mahindra XUV500,"5,95,000",2011,"100,000 km",Diesel,"Basaveshvara Nagar, Bengaluru"
MG ASTOR,"14,99,000",2022,"9,289 km",Petrol,"Richmond Town, Bengaluru"
Ford Aspire,"5,75,000",2017,"58,065 km",Petrol,"Richmond Town, Bengaluru"
Honda City,"13,99,000",2021,"44,182 km",Petrol,"Richmond Town, Bengaluru"
Hyundai Venue,"9,95,000",2020,"33,764 km",Petrol,"Richmond Town, Bengaluru"
Hyundai Grand i10 Nios,"7,45,000",2020,"27,629 km",Petrol,"Richmond Town, Bengaluru"
Jeep Compass,"23,95,000",2020,"49,001 km",Diesel,"Richmond Town, Bengaluru"
Maruti Suzuki Baleno,"8,75,000",2020,"18,189 km",Petrol,"Richmond Town, Bengaluru"
Tata Altroz,"8,99,000",2021,"6,141 km",Petrol,"Richmond Town, Bengaluru"
Honda City,"8,10,000",2016,"57,000 km",Petrol,"Banashankari Stage 3, Bengaluru"
Maruti Suzuki Swift-Dzire,"4,25,000",2011,"90,000 km",Petrol,"Kamakshipalya, Bengaluru"
Maruti Suzuki Vitara-Brezza,"10,75,000",2019,"55,000 km",Diesel,"Basaveshvara Nagar, Bengaluru"
Honda City,"9,45,000",2019,"56,000 km",Petrol,"Banashankari Nagar, Bengaluru"
Hyundai Verna,"10,75,000",2017,"33,000 km",Diesel,"Banashankari Stage 2, Bengaluru"
Ford Ecosport,"7,90,000",2017,"63,000 km",Diesel,"Banashankari, Bengaluru"
Maruti Suzuki Swift-Dzire,"3,38,000",2010,"72,000 km",Petrol,"Vijaya Nagar, Bengaluru"
Toyota Innova,"5,95,000",2009,"185,000 km",Diesel,"Banashankari Nagar, Bengaluru"
Honda Jazz,"6,30,000",2017,"42,000 km",Petrol,"Banashankari Nagar, Bengaluru"
Hyundai Santro,"5,95,000",2020,"26,000 km",Petrol,"Banashankari Nagar, Bengaluru"
Maruti Suzuki Omni,"1,85,000",2005,"63,000 km",Petrol,"Kamakshipalya, Bengaluru"
Hyundai Santro Xing,"2,39,000",2011,"86,000 km",Petrol,"Kalyannagar Nagarbhavi, Bengaluru"
Hyundai Santro Xing,"3,15,000",2013,"87,920 km",Petrol,"Basavanagudi, Bengaluru"
Maruti Suzuki Celerio,"4,35,000",2015,"75,549 km",Petrol,"Basavanagudi, Bengaluru"
Toyota Innova,"12,75,000",2014,"220,537 km",Diesel,"Sadashiva Nagar, Bengaluru"
Honda Brio,"3,80,000",2013,"70,885 km",Petrol,"Richmond Town, Bengaluru"
Maruti Suzuki Swift,"4,99,999",2014,"82,000 km",Diesel,"Rajaji Nagar, Bengaluru"
Maruti Suzuki Swift-Dzire-Tour,"5,00,000",2017,"106,000 km",Diesel,"Giri Nagar, Bengaluru"
Tata Indica V2,"2,00,000",2017,"96,000 km",Diesel,"Giri Nagar, Bengaluru"
Maruti Suzuki Swift-Dzire-Tour,"3,90,000",2016,"118,000 km",Diesel,"Giri Nagar, Bengaluru"
Tata Indica V2,"1,80,000",2016,"126,000 km",Diesel,"Giri Nagar, Bengaluru"
Maruti Suzuki Ciaz,"8,99,000",2019,"3,000 km",Petrol,"Vijaya Nagar, Bengaluru"
Hyundai i20,"4,90,000",2013,"99,000 km",Diesel,"Banashankari Stage 2, Bengaluru"
Maruti Suzuki Swift-Dzire,"3,45,000",2010,"88,000 km",Diesel,"Banashankari, Bengaluru"
Mercedes-Benz GLA Class,"48,25,000",2023,"3,630 km",Diesel,"Kasturba Road, Bengaluru"
Ford Figo,"2,90,000",2011,"72,000 km",Diesel,"LIC Colony, Bengaluru"
Mercedes-Benz CLA,"26,50,000",2017,"380,000 km",Petrol,"Kasturba Road, Bengaluru"
Ford Figo,"2,75,000",2012,"84,000 km",Diesel,"Banashankari Stage 3, Bengaluru"
Hyundai Venue,"12,00,000",2021,"56,000 km",Diesel,"Giri Nagar Phase 1, Bengaluru"
Maruti Suzuki Swift,"2,99,999",2008,"68,000 km",Petrol,"Rajaji Nagar, Bengaluru"
Honda Brio,"4,10,000",2014,"46,000 km",Petrol,"Banashankari, Bengaluru"
Chevrolet Cruze,"4,52,000",2012,"49,000 km",Diesel,"Rajaji Nagar, Bengaluru"
Maruti Suzuki Swift,"6,25,000",2017,"41,000 km",Petrol,"Rajaji Nagar, Bengaluru"
Hyundai i10,"2,35,000",2010,"86,000 km",Petrol,"Banashankari, Bengaluru"
Honda City,"9,25,000",2017,"16,348 km",Petrol,"Kasturba Road, Bengaluru"
Mercedes-Benz CLA,"24,25,000",2016,"51,000 km",Petrol,"Kasturba Road, Bengaluru"
Mercedes-Benz B Class,"16,50,000",2015,"74,657 km",Petrol,"Kasturba Road, Bengaluru"
Maruti Suzuki Ritz,"3,10,000",2009,"109,000 km",Petrol,"Banashankari Stage 3, Bengaluru"
Hyundai Creta,"12,75,000",2018,"55,000 km",Petrol,"Jaya Nagar East, Bengaluru"
