ListingID,CarName,Price,Year,KilometersDriven,FuelType,Location,ListingURL,ImageURL
203,Hyundai i20,"3,95,000",2013,68000,Diesel,"Banashankari, Bengaluru",https://www.olx.in/item/hyundai-i20-era-diesel-2013-diesel-iid-1742742544,https://apollo-singapore.akamaized.net/v1/files/c7uil68mnm363-IN/image;s=850x0
204,Hyundai Elite i20,"6,70,000",2018,31000,Petrol,"Nayandahalli, Bengaluru",https://www.olx.in/item/hyundai-elite-i20-12-sportz-plus-vtvt-2018-petrol-iid-1750145260,https://apollo-singapore.akamaized.net/v1/files/a9dhetkimuiw2-IN/image;s=850x0
205,Maruti Suzuki Swift,"3,10,000",2008,61000,Petrol,"Rajaji Nagar, Bengaluru",https://www.olx.in/item/maruti-suzuki-swift-2005-2010-13-vxi-2008-petrol-iid-1749595470,https://apollo-singapore.akamaized.net/v1/files/o0uzd0ryuq5e3-IN/image;s=850x0
206,Maruti Suzuki Omni,"1,29,000",1999,77000,Petrol,"Kalyannagar Nagarbhavi, Bengaluru",https://www.olx.in/item/maruti-suzuki-omni-1998-2005-5-str-std-1999-petrol-iid-1747831000,https://apollo-singapore.akamaized.net/v1/files/7qfu4ajhe6ju2-IN/image;s=850x0
207,BMW X1,"30,65,000",2019,49000,Diesel,"Banashankari Stage 2, Bengaluru",https://www.olx.in/item/bmw-x1-sdrive20d-expedition-2019-diesel-iid-1747213706,https://apollo-singapore.akamaized.net/v1/files/rat0hj4fruy5-IN/image;s=850x0
208,Maruti Suzuki Vitara-Brezza,"8,25,000",2018,37000,Diesel,"Malleshwaram, Bengaluru",https://www.olx.in/item/maruti-suzuki-vitara-brezza-vdi-mt-2018-diesel-iid-1749273710,https://apollo-singapore.akamaized.net/v1/files/23th7jo94141-IN/image;s=850x0
209,Maruti Suzuki Sx4,"3,45,000",2011,72000,Petrol,"Malleshwaram, Bengaluru",https://www.olx.in/item/maruti-suzuki-sx4-zxi-mt-bsiv-2011-petrol-iid-1749273422,https://apollo-singapore.akamaized.net/v1/files/k8hmhmilfhmm3-IN/image;s=850x0
210,Hyundai Creta,"11,95,000",2017,42000,Diesel,"Malleshwaram, Bengaluru",https://www.olx.in/item/hyundai-creta-16-sx-2017-diesel-iid-1749273089,https://apollo-singapore.akamaized.net/v1/files/h2el5ca8ugzu1-IN/image;s=850x0
211,Maruti Suzuki Swift-Dzire-Tour,"3,60,000",2016,145000,Diesel,"Laggere Road, Bengaluru",https://www.olx.in/item/maruti-suzuki-swift-dzire-tour-ldi-2016-diesel-iid-1750143744,https://apollo-singapore.akamaized.net/v1/files/igvp93j63mbi-IN/image;s=850x0
212,Maruti Suzuki Swift,"7,45,000",2020,11076,Petrol,"Banashankari, Bengaluru",https://www.olx.in/item/maruti-suzuki-swift-amt-vxi-2020-petrol-iid-1747836081,https://apollo-singapore.akamaized.net/v1/files/8vj0c9c5ioxm-IN/image;s=850x0
213,Toyota Corolla Altis,"3,29,000",2009,80000,Petrol,"Vijaya Nagar, Bengaluru",https://www.olx.in/item/toyota-corolla-altis-18-g-2009-petrol-iid-1746889546,https://apollo-singapore.akamaized.net/v1/files/fzndbdlba5cz-IN/image;s=850x0
214,Maruti Suzuki Eeco,"3,80,000",2012,29000,Petrol,"Banashankari, Bengaluru",https://www.olx.in/item/maruti-suzuki-eeco-12-5-str-with-achtr-2012-petrol-iid-1746861589,https://apollo-singapore.akamaized.net/v1/files/d25nz3byfz3i3-IN/image;s=850x0
215,Volkswagen VentoTest,"6,95,000",2016,79000,Diesel,"Basaveshvara Nagar, Bengaluru",https://www.olx.in/item/volkswagen-vento-15-tdi-highline-plus-2016-diesel-iid-1743074451,https://apollo-singapore.akamaized.net/v1/files/nt1n7e5iyspr3-IN/image;s=850x0
216,Toyota Innova,"9,75,000",2012,161000,Diesel,"Basaveshvara Nagar, Bengaluru",https://www.olx.in/item/toyota-innova-25-v-7-str-2012-diesel-iid-1742893321,https://apollo-singapore.akamaized.net/v1/files/sox33hz9asts3-IN/image;s=850x0
217,Volkswagen Polo,"7,35,000",2016,71000,Diesel,"Basaveshvara Nagar, Bengaluru",https://www.olx.in/item/volkswagen-polo-15-tdi-highline-2016-diesel-iid-1742387528,https://apollo-singapore.akamaized.net/v1/files/nn0bz29ok4z12-IN/image;s=850x0
218,Mahindra Scorpio,"8,25,000",2014,71000,Diesel,"Basaveshvara Nagar, Bengaluru",https://www.olx.in/item/mahindra-scorpio-vlx-bs-iii-2014-diesel-iid-1741151595,https://apollo-singapore.akamaized.net/v1/files/2zewvd0cobdc2-IN/image;s=850x0
219,Maruti Suzuki Swift,"3,95,000",2013,85000,Diesel,"Kamala Nagar, Bengaluru",https://www.olx.in/item/maruti-suzuki-swift-ldi-2013-diesel-iid-1750140732,https://apollo-singapore.akamaized.net/v1/files/b112z9vxo2ib2-IN/image;s=850x0
220,Hyundai i20,"6,95,000",2017,23000,Petrol,"Banashankari Stage 3, Bengaluru",https://www.olx.in/item/hyundai-i20-asta-opt-2017-petrol-iid-1750140239,https://apollo-singapore.akamaized.net/v1/files/s459vduogaud2-IN/image;s=850x0
221,Toyota Etios,"6,40,000",2018,132000,Diesel,"Kamala Nagar, Bengaluru",https://www.olx.in/item/toyota-etios-gd-2018-diesel-iid-1750139820,https://apollo-singapore.akamaized.net/v1/files/x5z3h4y1l5nt1-IN/image;s=850x0
222,Maruti Suzuki Celerio,"4,65,000",2016,56534,Petrol,"Jaya Nagar East, Bengaluru",https://www.olx.in/item/maruti-suzuki-celerio-vxi-mt-2016-petrol-iid-1737349959,https://apollo-singapore.akamaized.net/v1/files/xzw7wqdrwqzn3-IN/image;s=850x0
223,Hyundai i10,"3,10,000",2011,71000,Petrol,"Banashankari Nagar, Bengaluru",https://www.olx.in/item/hyundai-i10-magna-o-2011-petrol-iid-1749480255,https://apollo-singapore.akamaized.net/v1/files/lgorcsirielu3-IN/image;s=850x0
224,Skoda Rapid,"5,95,000",2016,66000,Diesel,"Banashankari Nagar, Bengaluru",https://www.olx.in/item/skoda-rapid-2013-2016-15-tdi-at-style-plus-2016-diesel-iid-1749479885,https://apollo-singapore.akamaized.net/v1/files/srmveqe6vv8y-IN/image;s=850x0
225,Hyundai Venue,"11,45,000",2020,45000,Petrol,"Banashankari Nagar, Bengaluru",https://www.olx.in/item/hyundai-venue-sx-plus-turbo-dct-2020-petrol-iid-1749270384,https://apollo-singapore.akamaized.net/v1/files/allutaqmmx6p1-IN/image;s=850x0
226,Volkswagen Polo,"4,75,000",2013,78000,Diesel,"Dr.Rajkumar Road, Bengaluru",https://www.olx.in/item/volkswagen-polo-2009-2013-diesel-highline-12l-2013-diesel-iid-1749040830,https://apollo-singapore.akamaized.net/v1/files/d37lh5mx08g41-IN/image;s=850x0
227,Volkswagen VentoTest,"9,45,000",2018,22000,Petrol,"Banashankari Nagar, Bengaluru",https://www.olx.in/item/volkswagen-vento-12-tsi-highline-plus-at-2018-petrol-iid-1747977488,https://apollo-singapore.akamaized.net/v1/files/sgy7fat578fl2-IN/image;s=850x0
228,Mercedes-Benz C-Class,"13,95,000",2013,73000,Diesel,"Banashankari Stage 2, Bengaluru",https://www.olx.in/item/mercedes-benz-c-class-21-c250-cdi-at-avantgarde-2013-diesel-iid-1747596783,https://apollo-singapore.akamaized.net/v1/files/quuhe5v3s1rc2-IN/image;s=850x0
229,Maruti Suzuki Swift-Dzire-Tour,"3,55,000",2016,145000,Diesel,"Kamala Nagar, Bengaluru",https://www.olx.in/item/maruti-suzuki-swift-dzire-tour-ldi-2016-diesel-iid-1750139378,https://apollo-singapore.akamaized.net/v1/files/ermej4wwzu341-IN/image;s=850x0
230,Hyundai Santro Xing,"2,53,000",2009,28000,Petrol,"Vijaya Nagar, Bengaluru",https://www.olx.in/item/hyundai-santro-xing-gl-cng-2009-petrol-iid-1746863177,https://apollo-singapore.akamaized.net/v1/files/5a4k4t4tv4q9-IN/image;s=850x0
231,Hyundai Venue,"10,75,000",2020,19270,Diesel,"Malleshwaram, Bengaluru",https://www.olx.in/item/hyundai-venue-15-crdi-sx-o-2020-diesel-iid-1749613123,https://apollo-singapore.akamaized.net/v1/files/qn4x8g01qnr23-IN/image;s=850x0
232,Ford Fiesta,"1,79,000",2011,89000,Petrol,"Nayandahalli, Bengaluru",https://www.olx.in/item/ford-fiesta-14-zxi-abs-2011-petrol-iid-1747364133,https://apollo-singapore.akamaized.net/v1/files/nljwet58gb2u3-IN/image;s=850x0
233,Honda City,"1,39,000",2002,96000,Petrol,"Nayandahalli, Bengaluru",https://www.olx.in/item/honda-city-2002-petrol-iid-1746629715,https://apollo-singapore.akamaized.net/v1/files/mrh17scuvj5g2-IN/image;s=850x0
234,Ford Fiesta,"1,79,000",2011,91000,Diesel,"Nayandahalli, Bengaluru",https://www.olx.in/item/ford-fiesta-14-zxi-ltd-2011-diesel-iid-1745773563,https://apollo-singapore.akamaized.net/v1/files/kp3two4at73c3-IN/image;s=850x0
235,Maruti Suzuki Swift,"2,55,000",2009,81000,Petrol,"Nayandahalli, Bengaluru",https://www.olx.in/item/maruti-suzuki-swift-vxi-optional-2009-petrol-iid-1744879202,https://apollo-singapore.akamaized.net/v1/files/yze67cc84u792-IN/image;s=850x0
236,Hyundai i10,"1,95,000",2008,33000,Petrol,"Nayandahalli, Bengaluru",https://www.olx.in/item/hyundai-i10-magna-o-2008-petrol-iid-1744555279,https://apollo-singapore.akamaized.net/v1/files/ffxozzjp1yzs3-IN/image;s=850x0
237,Mahindra XUV500,"6,89,000",2014,81000,Diesel,"Nayandahalli, Bengaluru",https://www.olx.in/item/mahindra-xuv500-2011-2015-w8-4wd-2014-diesel-iid-1744258773,https://apollo-singapore.akamaized.net/v1/files/i7v6zu2830kr3-IN/image;s=850x0
238,Ford Fiesta,"1,95,000",2008,89000,Diesel,"Nayandahalli, Bengaluru",https://www.olx.in/item/ford-fiesta-14-zxi-abs-2008-diesel-iid-1744172406,https://apollo-singapore.akamaized.net/v1/files/xxxie78gh3b21-IN/image;s=850x0
239,Ford Figo,"2,89,000",2015,78000,Diesel,"Nayandahalli, Bengaluru",https://www.olx.in/item/ford-figo-2012-2015-diesel-titanium-2015-diesel-iid-1743853653,https://apollo-singapore.akamaized.net/v1/files/1ezn5dyg47xt3-IN/image;s=850x0
240,Ford Figo,"2,39,000",2012,89000,Diesel,"Nayandahalli, Bengaluru",https://www.olx.in/item/ford-figo-14-duratorq-diesel-zxi-2012-diesel-iid-1743487031,https://apollo-singapore.akamaized.net/v1/files/yo2xc5n7ybnw2-IN/image;s=850x0
241,Skoda Fabia,"3,20,000",2011,95000,Petrol,"Jaya Nagar East, Bengaluru",https://www.olx.in/item/skoda-fabia-2010-2015-12-mpi-ambiente-petrol-2011-petrol-iid-1731594950,https://apollo-singapore.akamaized.net/v1/files/y1ahmngrvsw81-IN/image;s=850x0
242,Jeep Compass,"18,25,000",2019,12000,Diesel,"Banashankari, Bengaluru",https://www.olx.in/item/jeep-compass-20-longitude-2019-diesel-iid-1727457352,https://apollo-singapore.akamaized.net/v1/files/7f2ft25atk4l-IN/image;s=850x0
243,Hyundai Elantra,"5,45,000",2012,71000,Petrol,"Banashankari Nagar, Bengaluru",https://www.olx.in/item/hyundai-elantra-sx-at-2012-petrol-iid-1749269281,https://apollo-singapore.akamaized.net/v1/files/eyqcxgu98wn8-IN/image;s=850x0
244,Volkswagen Polo,"3,75,000",2010,89000,Diesel,"Banashankari Nagar, Bengaluru",https://www.olx.in/item/volkswagen-polo-2009-2013-diesel-highline-12l-2010-diesel-iid-1748745096,https://apollo-singapore.akamaized.net/v1/files/qwjxvs4pwsb93-IN/image;s=850x0
245,Renault Duster,"4,39,000",2013,94000,Diesel,"Govindaraja Nagar Ward, Bengaluru",https://www.olx.in/item/renault-duster-2012-2015-110ps-diesel-rxz-2013-diesel-iid-1750137468,https://apollo-singapore.akamaized.net/v1/files/hmrj2smfb8hz-IN/image;s=850x0
246,Maruti Suzuki Swift,"7,40,000",2019,109000,Diesel,"Malleshwaram, Bengaluru",https://www.olx.in/item/maruti-suzuki-swift-amt-ddis-zdi-2019-diesel-iid-1748317610,https://apollo-singapore.akamaized.net/v1/files/tkt7nol6k6e43-IN/image;s=850x0
247,Mahindra XUV500,"7,10,000",2012,109000,Diesel,"Rajaji Nagar, Bengaluru",https://www.olx.in/item/mahindra-xuv500-2011-2015-w8-2wd-2012-diesel-iid-1748317264,https://apollo-singapore.akamaized.net/v1/files/9wma7y25bbea2-IN/image;s=850x0
248,Hyundai Santro Xing,"1,85,000",2007,68000,Petrol,"Banashankari, Bengaluru",https://www.olx.in/item/hyundai-santro-xing-xl-2007-petrol-iid-1748000141,https://apollo-singapore.akamaized.net/v1/files/yuxkdkpow0kj1-IN/image;s=850x0
249,Mahindra e2o plus,"3,98,000",2018,18000,Electric,"Vijaya Nagar, Bengaluru",https://www.olx.in/item/mahindra-e2o-plus-p2-2018-electric-iid-1746919115,https://apollo-singapore.akamaized.net/v1/files/e76de3udl6l6-IN/image;s=850x0
250,Maruti Suzuki Celerio,"4,99,000",2017,49000,Petrol,"Mahalakshmi Layout, Bengaluru",https://www.olx.in/item/maruti-suzuki-celerio-zxio-amt-2017-petrol-iid-1745047396,https://apollo-singapore.akamaized.net/v1/files/88c1xvkk933w3-IN/image;s=850x0
251,Hyundai Grand i10,"6,31,000",2019,37000,Petrol,"Richmond Town, Bengaluru",https://www.olx.in/item/hyundai-grand-i10-sportz-12-kappa-vtvt-2019-petrol-iid-1737576592,https://apollo-singapore.akamaized.net/v1/files/szcvzd1wkgz3-IN/image;s=850x0
252,Renault Pulse,"2,85,000",2012,84000,Diesel,"Govindaraja Nagar Ward, Bengaluru",https://www.olx.in/item/renault-pulse-rxz-optional-2012-diesel-iid-1750137045,https://apollo-singapore.akamaized.net/v1/files/6ghomvkzl4io-IN/image;s=850x0
253,Honda City,"2,88,000",2009,97000,Petrol,"Chandra Layout Stage 2, Bengaluru",https://www.olx.in/item/honda-city-2008-2011-15-e-mt-2009-petrol-iid-1741423025,https://apollo-singapore.akamaized.net/v1/files/57gkbc4q5ds61-IN/image;s=850x0
254,Maruti Suzuki Wagon-R,"2,88,000",2011,82000,Petrol,"Chandra Layout Stage 2, Bengaluru",https://www.olx.in/item/maruti-suzuki-wagon-r-vxi-2011-petrol-iid-1740812775,https://apollo-singapore.akamaized.net/v1/files/iq2n7omfo70y-IN/image;s=850x0
255,Maruti Suzuki Vitara-Brezza,"8,99,000",2019,108000,Diesel,"Chandra Layout, Bengaluru",https://www.olx.in/item/maruti-suzuki-vitara-brezza-vdi-2019-diesel-iid-1737882507,https://apollo-singapore.akamaized.net/v1/files/3bjwwvyik2k01-IN/image;s=850x0
256,Mahindra Scorpio,"5,25,000",2011,122000,Diesel,"Chandra Layout, Bengaluru",https://www.olx.in/item/mahindra-scorpio-2009-2014-vlx-2wd-airbag-at-bsiv-2011-diesel-iid-1747582073,https://apollo-singapore.akamaized.net/v1/files/dgkm3h7b6wgk3-IN/image;s=850x0
257,Hyundai i10,"3,00,000",2011,98000,Petrol,"Chandra Layout, Bengaluru",https://www.olx.in/item/hyundai-i10-sportz-12-automatic-kappa2-2011-petrol-iid-1748085060,https://apollo-singapore.akamaized.net/v1/files/aof1y7cefbxf3-IN/image;s=850x0
258,Honda Mobilio,"5,65,000",2014,105000,Diesel,"Chandra Layout, Bengaluru",https://www.olx.in/item/honda-mobilio-rs-i-dtec-2014-diesel-iid-1748333595,https://apollo-singapore.akamaized.net/v1/files/jy6uwwle35lj-IN/image;s=850x0
259,Maruti Suzuki Omni,"1,75,000",2007,112000,Petrol,"Chandra Layout, Bengaluru",https://www.olx.in/item/maruti-suzuki-omni-5-seater-2007-petrol-iid-1748803265,https://apollo-singapore.akamaized.net/v1/files/uim6n8euwgxz1-IN/image;s=850x0
260,Honda City,"3,99,000",2011,77000,Petrol,"Chandra Layout, Bengaluru",https://www.olx.in/item/honda-city-2011-2013-corporate-edition-2011-petrol-iid-1749431607,https://apollo-singapore.akamaized.net/v1/files/3idzyftel2pw1-IN/image;s=850x0
261,Maruti Suzuki Swift-Dzire,"5,31,000",2018,105000,Diesel,"Giri Nagar, Bengaluru",https://www.olx.in/item/maruti-suzuki-swift-dzire-tour-s-diesel-2018-diesel-iid-1750136104,https://apollo-singapore.akamaized.net/v1/files/2z44tfew49x31-IN/image;s=850x0
262,Ford Ecosport,"6,25,000",2014,96000,Diesel,"Banashankari Stage 2, Bengaluru",https://www.olx.in/item/ford-ecosport-2013-2015-15-titanium-tdci-2014-diesel-iid-1744113995,https://apollo-singapore.akamaized.net/v1/files/v0by62hgvs3l2-IN/image;s=850x0
263,Hyundai Eon,"3,00,000",2014,59424,Petrol,"Jaya Nagar East, Bengaluru",https://www.olx.in/item/hyundai-eon-d-lite-2014-petrol-iid-1736002634,https://apollo-singapore.akamaized.net/v1/files/kezc98rx2yvt-IN/image;s=850x0
264,Maruti Suzuki Vitara-Brezza,"7,45,000",2017,96000,Diesel,"Banashankari, Bengaluru",https://www.olx.in/item/maruti-suzuki-vitara-brezza-vdi-2017-diesel-iid-1731200754,https://apollo-singapore.akamaized.net/v1/files/3xgrhyscu5jy-IN/image;s=850x0
265,Mahindra XUV500,"6,00,000",2011,99000,Diesel,"Basaveshvara Nagar, Bengaluru",https://www.olx.in/item/mahindra-xuv500-w8-2011-diesel-iid-1749039463,https://apollo-singapore.akamaized.net/v1/files/cpogiztj85ps3-IN/image;s=850x0
266,Hyundai Venue,"10,99,000",2020,26000,Petrol,"Banashankari, Bengaluru",https://www.olx.in/item/hyundai-venue-10-sx-o-turbo-dct-dual-tone-2020-petrol-iid-1746031924,https://apollo-singapore.akamaized.net/v1/files/6ipx8evx4zc8-IN/image;s=850x0
267,Maruti Suzuki Swift,"6,35,000",2018,40000,Petrol,"Kamakshipalya, Bengaluru",https://www.olx.in/item/maruti-suzuki-swift-2018-vxi-2018-petrol-iid-1750134616,https://apollo-singapore.akamaized.net/v1/files/8xzt79ulgk181-IN/image;s=850x0
268,Honda City,"6,89,000",2014,53000,Petrol,"Vijaya Nagar, Bengaluru",https://www.olx.in/item/honda-city-2014-2015-i-vtec-vx-2014-petrol-iid-1746877444,https://apollo-singapore.akamaized.net/v1/files/og5uwab3p6dk-IN/image;s=850x0
269,Toyota Fortuner,"11,99,000",2011,149323,Diesel,"Banashankari, Bengaluru",https://www.olx.in/item/toyota-fortuner-30-4x4-manual-2011-diesel-iid-1745607806,https://apollo-singapore.akamaized.net/v1/files/nznnp4lfrmcf2-IN/image;s=850x0
270,Maruti Suzuki Swift-Dzire,"4,98,000",2017,121000,Diesel,"Banashankari Stage 3, Bengaluru",https://www.olx.in/item/maruti-suzuki-swift-dzire-ldi-bsiv-2017-diesel-iid-1747076316,https://apollo-singapore.akamaized.net/v1/files/a54uv6qg2j3l2-IN/image;s=850x0
271,Hyundai Creta,"12,95,000",2022,8158,Petrol,"Banashankari, Bengaluru",https://www.olx.in/item/hyundai-creta-15-ex-petrol-2022-petrol-iid-1750133269,https://apollo-singapore.akamaized.net/v1/files/wcmv6k2jrcpe-IN/image;s=850x0
272,Hyundai Creta,"12,95,000",2022,8158,Petrol,"Richmond Town, Bengaluru",https://www.olx.in/item/hyundai-creta-ex-mt-2022-petrol-iid-1750132876,https://apollo-singapore.akamaized.net/v1/files/jf6a9bt9x52t1-IN/image;s=850x0
273,Volkswagen Polo,"7,95,000",2017,49000,Petrol,"Banashankari, Bengaluru",https://www.olx.in/item/volkswagen-polo-12-gt-tsi-2017-petrol-iid-1750131942,https://apollo-singapore.akamaized.net/v1/files/i91w3vnf6sow2-IN/image;s=850x0
274,MG Gloster,"43,95,000",2023,8200,Diesel,"Sadashiva Nagar, Bengaluru",https://www.olx.in/item/mg-gloster-savvy-6-seater-2023-diesel-iid-1746028289,https://apollo-singapore.akamaized.net/v1/files/ur9qm7nvwvm33-IN/image;s=850x0
275,Volvo S60 Cross Country,"21,95,000",2018,77900,Diesel,"Sadashiva Nagar, Bengaluru",https://www.olx.in/item/volvo-s60-cross-country-d4-awd-2018-diesel-iid-1746027662,https://apollo-singapore.akamaized.net/v1/files/smx809oxv3k53-IN/image;s=850x0
276,Maruti Suzuki Swift,"6,75,000",2019,41414,Petrol,"Kamakshipalya, Bengaluru",https://www.olx.in/item/maruti-suzuki-swift-vxi-manual-2019-petrol-iid-1744869340,https://apollo-singapore.akamaized.net/v1/files/poh609z8mhje3-IN/image;s=850x0
277,Hyundai Grand i10 Nios,"7,45,000",2020,27629,Petrol,"Banashankari, Bengaluru",https://www.olx.in/item/hyundai-grand-i10-nios-sportz-amt-12-kappa-vtvt-2020-petrol-iid-1747251466,https://apollo-singapore.akamaized.net/v1/files/f3a54cl6z81b1-IN/image;s=850x0
278,Honda City,"2,99,000",2009,84000,Petrol,"Govindaraja Nagar Ward, Bengaluru",https://www.olx.in/item/honda-city-2008-2011-15-v-mt-exclusive-2009-petrol-iid-1749708235,https://apollo-singapore.akamaized.net/v1/files/l3apn1t113mr1-IN/image;s=850x0
279,Chevrolet Beat,"1,69,000",2010,84000,Petrol,"Govindaraja Nagar Ward, Bengaluru",https://www.olx.in/item/chevrolet-beat-lt-petrol-2010-petrol-iid-1749708480,https://apollo-singapore.akamaized.net/v1/files/mhot1gzvxud1-IN/image;s=850x0
280,Maruti Suzuki Ritz,"3,25,000",2012,64000,Petrol,"Govindaraja Nagar Ward, Bengaluru",https://www.olx.in/item/maruti-suzuki-ritz-vxi-2012-petrol-iid-1749709475,https://apollo-singapore.akamaized.net/v1/files/rmen5q1xlgyo-IN/image;s=850x0
281,Hyundai i20,"2,65,000",2009,84000,Petrol,"Govindaraja Nagar Ward, Bengaluru",https://www.olx.in/item/hyundai-i20-12-asta-2009-petrol-iid-1749709810,https://apollo-singapore.akamaized.net/v1/files/wy4qwybeeqjm-IN/image;s=850x0
282,Ford Ecosport,"4,10,000",2015,48000,Petrol,"Govindaraja Nagar Ward, Bengaluru",https://www.olx.in/item/ford-ecosport-10-ecoboost-titanium-plus-2015-petrol-iid-1749710650,https://apollo-singapore.akamaized.net/v1/files/7yemcjijl4f52-IN/image;s=850x0
283,Maruti Suzuki Swift,"2,89,000",2010,84000,Diesel,"Govindaraja Nagar Ward, Bengaluru",https://www.olx.in/item/maruti-suzuki-swift-2004-2010-vdi-bsiii-2010-diesel-iid-1750019586,https://apollo-singapore.akamaized.net/v1/files/dw5yy3uynmo22-IN/image;s=850x0
284,Honda City,"3,25,000",2010,76287,Petrol,"Laggere Road, Bengaluru",https://www.olx.in/item/honda-city-2008-2011-15-s-at-2010-petrol-iid-1750128689,https://apollo-singapore.akamaized.net/v1/files/9mahmodu9siq-IN/image;s=850x0
285,Hyundai i10,"4,25,000",2012,32000,Petrol,"RK Layout 2nd Stage, Bengaluru",https://www.olx.in/item/hyundai-i10-12-kappa-sportz-2012-petrol-iid-1747471201,https://apollo-singapore.akamaized.net/v1/files/ff6e34vqtrrk1-IN/image;s=850x0
286,Honda City,"6,30,000",2014,60000,Petrol,"RK Layout 2nd Stage, Bengaluru",https://www.olx.in/item/honda-city-15-sv-i-vtec-mt-2014-petrol-iid-1748483630,https://apollo-singapore.akamaized.net/v1/files/u0t3znpee55a1-IN/image;s=850x0
287,Maruti Suzuki Sx4,"3,00,000",2008,56000,Petrol,"RK Layout 2nd Stage, Bengaluru",https://www.olx.in/item/maruti-suzuki-sx4-zxi-2008-petrol-iid-1748482821,https://apollo-singapore.akamaized.net/v1/files/ratpfpnwvuau3-IN/image;s=850x0
288,Hyundai i20,"6,55,000",2016,59979,Petrol,"Rajaji Nagar, Bengaluru",https://www.olx.in/item/hyundai-i20-petrol-asta-2016-petrol-iid-1740279428,https://apollo-singapore.akamaized.net/v1/files/raz2eeld1nwl1-IN/image;s=850x0
289,Maruti Suzuki Ertiga,"12,50,000",2023,30000,CNG & Hybrids,"Giri Nagar, Bengaluru",https://www.olx.in/item/maruti-suzuki-ertiga-2022-2023-vxi-cng-2023-cng-hybrids-iid-1749033186,https://apollo-singapore.akamaized.net/v1/files/jvhlt3y3k12i-IN/image;s=850x0
290,Maruti Suzuki Swift,"7,20,000",2019,71000,Petrol,"Laggere Road, Bengaluru",https://www.olx.in/item/maruti-suzuki-swift-vvt-zxi-2019-petrol-iid-1750127938,https://apollo-singapore.akamaized.net/v1/files/ivf6e1o283kg3-IN/image;s=850x0
291,Hyundai Venue,"8,50,000",2020,45000,Diesel,"Karanataka bangalore nagarabhavi 2nd stage, Bengaluru",https://www.olx.in/item/hyundai-venue-14-crdi-s-2020-diesel-iid-1750126855,https://apollo-singapore.akamaized.net/v1/files/0jdr26cs64p83-IN/image;s=850x0
292,Maruti Suzuki Swift-Dzire,"4,30,000",2014,65000,Petrol,"Karanataka bangalore nagarabhavi 2nd stage, Bengaluru",https://www.olx.in/item/maruti-suzuki-swift-dzire-12-vxi-bsiv-2014-petrol-iid-1750126497,https://apollo-singapore.akamaized.net/v1/files/9vkovybor1rr-IN/image;s=850x0
293,Maruti Suzuki Vitara-Brezza,"8,10,000",2018,55000,Diesel,"Karanataka bangalore nagarabhavi 2nd stage, Bengaluru",https://www.olx.in/item/maruti-suzuki-vitara-brezza-zdi-2018-diesel-iid-1750126178,https://apollo-singapore.akamaized.net/v1/files/bhy5r1tu5eun1-IN/image;s=850x0
294,Hyundai Elite i20,"5,60,000",2018,65000,Diesel,"Karanataka bangalore nagarabhavi 2nd stage, Bengaluru",https://www.olx.in/item/hyundai-elite-i20-magna-14-crdi-2018-diesel-iid-1750125761,https://apollo-singapore.akamaized.net/v1/files/ao2pudcv8xro2-IN/image;s=850x0
295,Renault Duster,"4,10,000",2014,65000,Petrol,"Karanataka bangalore nagarabhavi 2nd stage, Bengaluru",https://www.olx.in/item/renault-duster-15-petrol-rxl-2014-petrol-iid-1750125483,https://apollo-singapore.akamaized.net/v1/files/fkmbc6azub0s2-IN/image;s=850x0
296,Maruti Suzuki Alto-K10,"2,75,000",2012,27000,Petrol,"Mahalakshmi Layout, Bengaluru",https://www.olx.in/item/maruti-suzuki-alto-k10-2012-petrol-iid-1745230319,https://apollo-singapore.akamaized.net/v1/files/s3a79s5sjytm-IN/image;s=850x0
297,Hyundai Grand i10,"3,85,000",2014,129000,Diesel,"Mahalakshmi Layout, Bengaluru",https://www.olx.in/item/hyundai-grand-i10-asta-11-crdi-o-2014-diesel-iid-1746155740,https://apollo-singapore.akamaized.net/v1/files/d766daxy0sr7-IN/image;s=850x0
298,Hyundai i10,"2,60,000",2009,99000,Petrol,"Mahalakshmi Layout, Bengaluru",https://www.olx.in/item/hyundai-i10-2009-petrol-iid-1749089053,https://apollo-singapore.akamaized.net/v1/files/7ygnw1ugc431-IN/image;s=850x0
299,Maruti Suzuki Swift-Dzire,"4,70,000",2014,247000,Diesel,"Mahalakshmi Layout, Bengaluru",https://www.olx.in/item/maruti-suzuki-swift-dzire-2014-diesel-iid-1749093026,https://apollo-singapore.akamaized.net/v1/files/got7aai18vt1-IN/image;s=850x0
300,Mahindra Bolero Neo,"12,54,000",2022,7500,Diesel,"Mahalakshmi Layout, Bengaluru",https://www.olx.in/item/mahindra-bolero-neo-15-n-10-r-2022-diesel-iid-1749173127,https://apollo-singapore.akamaized.net/v1/files/zsxa22ifh5g-IN/image;s=850x0
301,Hyundai i10,"2,99,000",2011,71000,Petrol,"Chandra Layout, Bengaluru",https://www.olx.in/item/hyundai-i10-12-kappa-sportz-2011-petrol-iid-1750124130,https://apollo-singapore.akamaized.net/v1/files/zbw5jnrq4ddp2-IN/image;s=850x0
