ListingID,CarName,Price,Year,KilometersDriven,FuelType,Location,ListingURL,ImageURL
26,Maruti Suzuki Swift LXI,2.36 Lakh,2011,124000,Petrol,"Spinny Hub, Rcube Monad Mall, Rajouri",https://www.spinny.com/buy-used-cars/delhi/maruti-suzuki/swift/lxi-rajouri-garden-2011/10558617/?referrer=/used-cars-in-delhi/s/,https://spn-mda.spinny.com/img/7NO2fKrmScKAFiW%2B8krO5g/tab/file.JPG?w=300&dpr=1.0
27,Hyundai Grand i10 Asta 1.2 Kappa VTVT,3.89 Lakh,2014,32000,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi",https://www.spinny.com/buy-used-cars/delhi/hyundai/grand-i10/asta-12-kappa-vtvt-dwarka-sector-21-2014/10974014/?referrer=/used-cars-in-delhi/s/,https://spn-mda.spinny.com/img/Eo0_vjVoQ9CKfyQu2XQROw/tab/file.JPG?w=300&dpr=1.0
28,Hyundai Elite i20 Sportz 1.2,4.58 Lakh,2015,76000,Petrol,"Spinny Hub, Rcube Monad Mall, Rajouri",https://www.spinny.com/buy-used-cars/delhi/hyundai/elite-i20/sportz-12-rajouri-garden-2015/10296729/?referrer=/used-cars-in-delhi/s/,https://spn-mda.spinny.com/img/tJfaQakzRK69Wza4NZ4vSg/tab/file.JPG?w=300&dpr=1.0
29,Hyundai i10 Magna 1.2 CNG (Outside Fitted),2.59 Lakh,2012,66000,Petrol+cng,"Spinny Hub, Rcube Monad Mall, Rajouri",https://www.spinny.com/buy-used-cars/delhi/hyundai/i10/magna-12-cng-outside-fitted-rajouri-garden-2012/10480878/?referrer=/used-cars-in-delhi/s/,https://spn-mda.spinny.com/img/saMohhrXQRm_%2BCT0%2BlZ3cQ/tab/file.JPG?w=300&dpr=1.0
30,Tata Tiago Revotron XZ,4.36 Lakh,2018,51000,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi",https://www.spinny.com/buy-used-cars/delhi/tata/tiago/revotron-xz-dwarka-sector-21-2018/10886291/?referrer=/used-cars-in-delhi/s/,https://spn-mda.spinny.com/img/QJFvkYOuTBey4RzO_G6VLQ/tab/file.JPG?w=300&dpr=1.0
31,Nissan Magnite XV Turbo CVT,8.42 Lakh,2021,40000,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi",https://www.spinny.com/buy-used-cars/delhi/nissan/magnite/xv-turbo-cvt-dwarka-sector-21-2021/10710115/?referrer=/used-cars-in-delhi/s/,https://spn-mda.spinny.com/img/Av89W2SLQ6235cQmRRK2wQ/tab/file.JPG?w=300&dpr=1.0
32,Hyundai Aura SX Plus 1.0 Petrol,7.63 Lakh,2020,8000,Petrol,"Spinny Hub, Rcube Monad Mall, Rajouri",https://www.spinny.com/buy-used-cars/delhi/hyundai/aura/sx-plus-10-petrol-rajouri-garden-2020/10507351/?referrer=/used-cars-in-delhi/s/,https://spn-mda.spinny.com/img/HXKLYpbnR4OwO5XXyYLiLw/tab/file.JPG?w=300&dpr=1.0
33,Kia Sonet GTX Plus 1.0 DCT,12.65 Lakh,2021,13000,Petrol,"Spinny Hub, Rcube Monad Mall, Rajouri",https://www.spinny.com/buy-used-cars/delhi/kia/sonet/gtx-plus-10-dct-rajouri-garden-2021/10968879/?referrer=/used-cars-in-delhi/s/,https://spn-mda.spinny.com/img/S%2BmwECSfSDmCuvKmaw4KjQ/tab/file.JPG?w=300&dpr=1.0
34,Maruti Suzuki Swift ZXI AMT,5.90 Lakh,2018,38000,Petrol,"Spinny Hub, Rcube Monad Mall, Rajouri",https://www.spinny.com/buy-used-cars/delhi/maruti-suzuki/swift/zxi-amt-rajouri-garden-2018/10880127/?referrer=/used-cars-in-delhi/s/,https://spn-mda.spinny.com/img/cdB_EmDhSLiijdys%2Bw8%2ByQ/tab/file.JPG?w=300&dpr=1.0
35,Ford EcoSport Titanium + 1.5L Ti-VCT AT,8.88 Lakh,2019,35000,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi",https://www.spinny.com/buy-used-cars/delhi/ford/ecosport/titanium-15l-ti-vct-at-dwarka-sector-21-2019/10838780/?referrer=/used-cars-in-delhi/s/,https://spn-mda.spinny.com/img/dAmFDcoSQfqKmURYwbeDsQ/tab/file.JPG?w=300&dpr=1.0
36,Maruti Suzuki S-Cross Zeta 1.5,7.30 Lakh,2020,70000,Petrol,"Spinny Hub, Rcube Monad Mall, Rajouri",https://www.spinny.com/buy-used-cars/delhi/maruti-suzuki/s-cross/zeta-15-rajouri-garden-2020/10478350/?referrer=/used-cars-in-delhi/s/,https://spn-mda.spinny.com/img/JZhdoAn0Ra6f7e29eFcnEQ/tab/file.JPG?w=300&dpr=1.0
37,Kia Seltos GTX Plus DCT,15.79 Lakh,2019,32000,Petrol,"Spinny Hub, Rcube Monad Mall, Rajouri",https://www.spinny.com/buy-used-cars/delhi/kia/seltos/gtx-plus-dct-rajouri-garden-2019/10761537/?referrer=/used-cars-in-delhi/s/,https://spn-mda.spinny.com/img/OiJEQ5d5S%2BuumoleIXICxQ/tab/file.JPG?w=300&dpr=1.0
38,Hyundai Elite i20 Sportz 1.2,5.77 Lakh,2017,59000,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi",https://www.spinny.com/buy-used-cars/delhi/hyundai/elite-i20/sportz-12-dwarka-sector-21-2017/10360269/?referrer=/used-cars-in-delhi/s/,https://spn-mda.spinny.com/img/m3SDTTMVSmmKhEza_OyVrg/tab/file.JPG?w=300&dpr=1.0
39,Mercedes-Benz C-Class C 200 Progressive,39.90 Lakh,2019,32000,Petrol,"Max Hub @ Trillium Avenue, Gurgaon",https://www.spinny.com/buy-used-cars/gurgaon/mercedes-benz/c-class/c-200-progressive-sector-29-2019/9741418/?referrer=/used-cars-in-delhi/s/,https://spn-mda.spinny.com/img/td69ec_MQNm%2BuKcdZMAIww/tab/file.JPG?w=300&dpr=1.0
40,Mercedes-Benz GLA 200 CGI Sport,25.25 Lakh,2016,23000,Petrol,"Max Hub @ Trillium Avenue, Gurgaon",https://www.spinny.com/buy-used-cars/gurgaon/mercedes-benz/gla/200-cgi-sport-sector-29-2016/10498521/?referrer=/used-cars-in-delhi/s/,https://spn-mda.spinny.com/img/m4I7dtTbSmGQKgNc3V3mdA/tab/file.JPG?w=300&dpr=1.0
41,BMW 3 Series GT 320d GT Luxury Line,24.50 Lakh,2017,30000,Diesel,"Max Hub @ Trillium Avenue, Gurgaon",https://www.spinny.com/buy-used-cars/gurgaon/bmw/3-series-gt/320d-gt-luxury-line-sector-29-2017/10577095/?referrer=/used-cars-in-delhi/s/,https://spn-mda.spinny.com/img/k1a0hXnISLuO3FMNVSA%2BvA/tab/file.JPG?w=300&dpr=1.0
42,Audi A3 40 TFSI Premium,15 Lakh,2015,43000,Petrol,"Max Hub @ Trillium Avenue, Gurgaon",https://www.spinny.com/buy-used-cars/gurgaon/audi/a3/40-tfsi-premium-sector-29-2015/10674897/?referrer=/used-cars-in-delhi/s/,https://spn-mda.spinny.com/img/m6ii83kSROCytLhd9aTs4g/tab/file.JPG?w=300&dpr=1.0
43,Maruti Suzuki Swift Dzire VXI,2.99 Lakh,2012,67000,Petrol,"Spinny Hub, Rcube Monad Mall, Rajouri",https://www.spinny.com/buy-used-cars/delhi/maruti-suzuki/swift-dzire/vxi-rajouri-garden-2012/10586550/?referrer=/used-cars-in-delhi/s/,https://spn-mda.spinny.com/img/TzDk1gWuRsOAY5SSmn0hCg/tab/file.JPG?w=300&dpr=1.0
44,Hyundai Elite i20 Sportz 1.2,4.78 Lakh,2015,70000,Petrol,"Spinny Hub, Rcube Monad Mall, Rajouri",https://www.spinny.com/buy-used-cars/delhi/hyundai/elite-i20/sportz-12-rajouri-garden-2015/10440010/?referrer=/used-cars-in-delhi/s/,https://spn-mda.spinny.com/img/UNcoPYMOT2e7yuRzgVadwA/tab/file.JPG?w=300&dpr=1.0
45,Maruti Suzuki Swift LXI,2.48 Lakh,2011,60000,Petrol,"Spinny Hub, Rcube Monad Mall, Rajouri",https://www.spinny.com/buy-used-cars/delhi/maruti-suzuki/swift/lxi-rajouri-garden-2011/9148608/?referrer=/used-cars-in-delhi/s/,https://spn-mda.spinny.com/img/Tg7RG6djRauGCDUfZ8uAow/tab/file?w=300&dpr=1.0
46,Honda Amaze 1.2 V CVT Petrol,5.91 Lakh,2018,24000,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi",https://www.spinny.com/buy-used-cars/delhi/honda/amaze/12-v-cvt-petrol-dwarka-sector-21-2018/9770589/?referrer=/used-cars-in-delhi/s/,https://spn-mda.spinny.com/img/bM5J08pcTPaL_R0nHdBomQ/tab/file.JPG?w=300&dpr=1.0
47,Honda Brio V MT,2.54 Lakh,2012,53000,Petrol,"Spinny Hub, Rcube Monad Mall, Rajouri",https://www.spinny.com/buy-used-cars/delhi/honda/brio/v-mt-rajouri-garden-2012/10328975/?referrer=/used-cars-in-delhi/s/,https://spn-mda.spinny.com/img/ZiMa1U_oSTC3WzFAGYy%2BdA/tab/file.JPG?w=300&dpr=1.0
48,Hyundai i10 Magna 1.1 Petrol,1.79 Lakh,2010,72000,Petrol,"Spinny Hub, Rcube Monad Mall, Rajouri",https://www.spinny.com/buy-used-cars/delhi/hyundai/i10/magna-11-petrol-rajouri-garden-2010/9543718/?referrer=/used-cars-in-delhi/s/,https://spn-mda.spinny.com/img/bH9Y5jLMQBqYjAS2ScTkKg/tab/file.JPG?w=300&dpr=1.0
49,Hyundai i10 Sportz 1.2 Petrol,2.49 Lakh,2011,63000,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi",https://www.spinny.com/buy-used-cars/delhi/hyundai/i10/sportz-12-petrol-dwarka-sector-21-2011/10571352/?referrer=/used-cars-in-delhi/s/,https://spn-mda.spinny.com/img/GCMeJj_YTXWyz6OEKlHY6w/tab/file.JPG?w=300&dpr=1.0
50,Hyundai i10 Magna 1.2 Petrol,1.59 Lakh,2010,58000,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi",https://www.spinny.com/buy-used-cars/delhi/hyundai/i10/magna-12-petrol-dwarka-sector-21-2010/10684569/?referrer=/used-cars-in-delhi/s/,https://spn-mda.spinny.com/img/QoJDx60qSCyZ4aAb299qNQ/tab/file.JPG?w=300&dpr=1.0
51,Maruti Suzuki Wagon R 1.0 LXI CNG,2.34 Lakh,2011,52000,Petrol+cng,"Spinny Hub, Taj Vivanta, Dwarka, Delhi",https://www.spinny.com/buy-used-cars/delhi/maruti-suzuki/wagon-r-10/lxi-cng-dwarka-sector-21-2011/10317450/?referrer=/used-cars-in-delhi/s/,https://spn-mda.spinny.com/img/nujfvkENSEeq6JX1pq7kIQ/tab/file.JPG?w=300&dpr=1.0
52,Maruti Suzuki Ciaz ZXI+ RS,7.64 Lakh,2016,40000,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi",https://www.spinny.com/buy-used-cars/delhi/maruti-suzuki/ciaz/zxi-rs-dwarka-sector-21-2016/10474550/?referrer=/used-cars-in-delhi/s/,https://spn-mda.spinny.com/img/Q3C0pJVoS12uHE4LYfra5Q/tab/file.JPG?w=300&dpr=1.0
53,Hyundai Venue SX 1.0 Turbo iMT,8.71 Lakh,2021,23000,Petrol,"Spinny Hub, Rcube Monad Mall, Rajouri",https://www.spinny.com/buy-used-cars/delhi/hyundai/venue/sx-10-turbo-imt-rajouri-garden-2021/10954442/?referrer=/used-cars-in-delhi/s/,https://spn-mda.spinny.com/img/tG79WQ6aSIqISj9i76Bo5w/tab/file.JPG?w=300&dpr=1.0
54,Renault Kwid RXT 1.0 SCE Special (O),3.36 Lakh,2017,45000,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi",https://www.spinny.com/buy-used-cars/delhi/renault/kwid/rxt-10-sce-special-o-dwarka-sector-21-2017/10377683/?referrer=/used-cars-in-delhi/s/,https://spn-mda.spinny.com/img/__Y0IjvkTqiQSyRlA9eeiw/tab/file.JPG?w=300&dpr=1.0
55,Tata Nexon XZ Plus Petrol,7.29 Lakh,2018,53000,Petrol,"Spinny Hub, Rcube Monad Mall, Rajouri",https://www.spinny.com/buy-used-cars/delhi/tata/nexon/xz-plus-petrol-rajouri-garden-2018/10712310/?referrer=/used-cars-in-delhi/s/,https://spn-mda.spinny.com/img/6VkiaG3KTdiTsBQOjSWuHg/tab/file.JPG?w=300&dpr=1.0
