ListingID,CarName,Price,Year,KilometersDriven,FuelType,Location,ListingURL,ImageURL
11,Hyundai Elite i20 Magna Plus 1.2,6.13 Lakh,2019,8000,Petrol,"Spinny Hub, Korum Mall, Thane",https://www.spinny.com/buy-used-cars/mumbai/hyundai/elite-i20/magna-plus-12-samat-nagar-2019/11091841/?referrer=/used-cars-in-mumbai/s/,https://spn-mda.spinny.com/img/7RrMNqE_S_Co48fWw3WrcA/tab/file.JPG?w=300&dpr=1.0
12,Maruti Suzuki Alto K10 VXI (O),3.76 Lakh,2019,20000,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai",https://www.spinny.com/buy-used-cars/mumbai/maruti-suzuki/alto-k10/vxi-o-vidyavihar-2019/10970678/?referrer=/used-cars-in-mumbai/s/,https://spn-mda.spinny.com/img/aLgFlwqXTvOGem7OkVXbRA/tab/file.JPG?w=300&dpr=1.0
13,Honda WR-V VX i-VTEC,7.22 Lakh,2018,16000,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai",https://www.spinny.com/buy-used-cars/mumbai/honda/wr-v/vx-i-vtec-vidyavihar-2018/10672314/?referrer=/used-cars-in-mumbai/s/,https://spn-mda.spinny.com/img/ii0tER_TRvqheLFdqKRtOw/tab/file.JPG?w=300&dpr=1.0
14,Hyundai Grand i10 Asta 1.2 Kappa VTVT CNG (Outside Fitted),4.25 Lakh,2014,49000,Petrol+cng,"Spinny Hub, Seawoods, Navi Mumbai",https://www.spinny.com/buy-used-cars/mumbai/hyundai/grand-i10/asta-12-kappa-vtvt-cng-outside-fitted-seawoods-2014/10656515/?referrer=/used-cars-in-mumbai/s/,https://spn-mda.spinny.com/img/PYMQRprYSY6BJKultjHcFA/tab/file.JPG?w=300&dpr=1.0
15,Maruti Suzuki Ertiga LXI,4.68 Lakh,2013,52000,Petrol,"Spinny Hub, Korum Mall, Thane",https://www.spinny.com/buy-used-cars/mumbai/maruti-suzuki/ertiga/lxi-samat-nagar-2013/9862390/?referrer=/used-cars-in-mumbai/s/,https://spn-mda.spinny.com/img/hZbyDaVcSEuQk7k40%2BfbDQ/tab/file.JPG?w=300&dpr=1.0
16,Hyundai i10 Sportz 1.1 Petrol,3.82 Lakh,2016,44000,Petrol,"Spinny Hub, Korum Mall, Thane",https://www.spinny.com/buy-used-cars/mumbai/hyundai/i10/sportz-11-petrol-samat-nagar-2016/10746033/?referrer=/used-cars-in-mumbai/s/,https://spn-mda.spinny.com/img/PLuAkKjeSW%2BvUTxDSibuww/tab/file.JPG?w=300&dpr=1.0
17,Maruti Suzuki Wagon R 1.0 LXI CNG,3.65 Lakh,2014,25000,Petrol+cng,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai",https://www.spinny.com/buy-used-cars/mumbai/maruti-suzuki/wagon-r-10/lxi-cng-vidyavihar-2014/10758749/?referrer=/used-cars-in-mumbai/s/,https://spn-mda.spinny.com/img/bHYkOAcDTQuZ1Im1Y2j8Iw/tab/file.JPG?w=300&dpr=1.0
18,Maruti Suzuki Wagon R 1.0 LXI CNG,3.86 Lakh,2017,63000,Petrol+cng,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai",https://www.spinny.com/buy-used-cars/mumbai/maruti-suzuki/wagon-r-10/lxi-cng-vidyavihar-2017/10782096/?referrer=/used-cars-in-mumbai/s/,https://spn-mda.spinny.com/img/4lqTBQYQTeiyLCCp0IHc_g/tab/file.JPG?w=300&dpr=1.0
19,BMW X1 sDrive20d Expedition,22.50 Lakh,2018,75000,Diesel,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai",https://www.spinny.com/buy-used-cars/mumbai/bmw/x1/sdrive20d-expedition-dadar-west-2018/9716341/?referrer=/used-cars-in-mumbai/s/,https://spn-mda.spinny.com/img/M6%2B88CFMS6670u2W1%2BUH1g/tab/file.JPG?w=300&dpr=1.0
20,Jeep Compass Sport 1.4 Petrol,11.90 Lakh,2019,21000,Petrol,"Spinny Hub, Seawoods, Navi Mumbai",https://www.spinny.com/buy-used-cars/mumbai/jeep/compass/sport-14-petrol-seawoods-2019/10397471/?referrer=/used-cars-in-mumbai/s/,https://spn-mda.spinny.com/img/3Dx2F_Y2Qbu7NdWncdHx2A/tab/file.JPG?w=300&dpr=1.0
