CarName,Price,Year,KilometersDriven,Fuel Type,Location
Hyundai Venue SX Plus 1.0 Turbo DCT,10.58 Lakh,2019,22K km,Petrol,"Spinny Hub, Korum Mall, Thane"
Mahindra Marazzo M6 8str,10.03 Lakh,2019,15K km,Diesel,"Spinny Hub, Seawoods, Navi Mumbai"
Maruti Suzuki Swift ZXI AMT,6.18 Lakh,2018,54K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Hyundai Elite i20 Asta 1.2,5.19 Lakh,2015,37K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Volkswagen Polo Highline1.2L (P),4.69 Lakh,2015,57K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
Volkswagen Polo Comfortline 1.2 (D),3.57 Lakh,2012,86K km,Diesel,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Hyundai Verna Fluidic 1.6 VTVT EX,4.78 Lakh,2014,86K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Hyundai Neo Fluidic Elantra 1.8 SX AT VTVT,5.51 Lakh,2013,67K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
Maruti Suzuki Ignis Alpha AMT Petrol,4.99 Lakh,2018,91K km,Petrol,"Spinny Hub, Korum Mall, Thane"
Maruti Suzuki Ciaz Delta Petrol,6.79 Lakh,2018,48K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
Mahindra Marazzo M6,8.96 Lakh,2018,52K km,Diesel,"Spinny Hub, Korum Mall, Thane"
Hyundai Elite i20 Sportz 1.2,5.41 Lakh,2016,50K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Mahindra Xylo D4 BS-IV,5.80 Lakh,2019,31K km,Diesel,"Spinny Hub, Korum Mall, Thane"
Tata Tigor Revotron XZ+ CNG Dual Tone,7.99 Lakh,2022,25K km,Petrol+cng,"Spinny Hub, Korum Mall, Thane"
Maruti Suzuki Celerio ZXI (O) AMT,5.82 Lakh,2021,10K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
Volkswagen Ameo Comfortline 1.2L (P),4.57 Lakh,2016,33K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Tata Tigor Revotron XZ+ CNG,8.29 Lakh,2022,8K km,Petrol+cng,"Spinny Hub, Korum Mall, Thane"
Honda Amaze 1.2 VX CVT i-VTEC,8.30 Lakh,2021,24K km,Petrol,"Spinny Hub, Korum Mall, Thane"
Maruti Suzuki Baleno Zeta Petrol,7.10 Lakh,2020,36K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
