CarName,Price,Year,KilometersDriven,Fuel Type,Location
Honda Brio S MT,3.41 Lakh,2012,53K km,Petrol,"Spinny Hub, Mantri Mall, Bangalore"
Hyundai Verna Fluidic 1.6 VTVT SX Opt,5.77 Lakh,2013,71K km,Petrol,"Spinny Hub, VR Mall, Bangalore"
Honda Amaze 1.5 V CVT i-DTEC,7.69 Lakh,2018,87K km,Diesel,"Spinny Hub, VR Mall, Bangalore"
Honda City SV Diesel,5.68 Lakh,2014,95K km,Diesel,"Spinny Hub, VR Mall, Bangalore"
Hyundai Aura SX Plus 1.2 AMT Petrol,7.73 Lakh,2020,40K km,Petrol,"Spinny Hub, VR Mall, Bangalore"
Maruti Suzuki Wagon R 1.2 ZXI,6.82 Lakh,2022,17K km,Petrol,"Spinny Hub, Mantri Mall, Bangalore"
Maruti Suzuki Swift VXI,3.99 Lakh,2012,101K km,Petrol,"Spinny Park, Yelahanka, Bangalore"
Maruti Suzuki Alto K10 VXI,2.69 Lakh,2012,36K km,Petrol,"Spinny Hub, VR Mall, Bangalore"
Hyundai Venue SX 1.5 CRDI,11.84 Lakh,2022,27K km,Diesel,"Spinny Hub, Mantri Mall, Bangalore"
Tata Tigor Revotron XZ+ CNG,8.27 Lakh,2022,12K km,Petrol+cng,"Spinny Park, Yelahanka, Bangalore"
Maruti Suzuki Swift ZXI Plus,7.88 Lakh,2020,19K km,Petrol,"Spinny Hub, Mantri Mall, Bangalore"
Maruti Suzuki Ignis Alpha MT Petrol,5.53 Lakh,2017,45K km,Petrol,"Spinny Park, Yelahanka, Bangalore"
Toyota Corolla Altis 1.8 G,5.49 Lakh,2011,36K km,Petrol,"Spinny Park, Yelahanka, Bangalore"
Maruti Suzuki Celerio ZXI Plus,6.47 Lakh,2022,10K km,Petrol,"Spinny Park, Yelahanka, Bangalore"
Maruti Suzuki Baleno Delta Petrol,6.60 Lakh,2017,44K km,Petrol,"Spinny Park, Yelahanka, Bangalore"
Hyundai Verna SX Petrol,11.92 Lakh,2021,22K km,Petrol,"Spinny Hub, VR Mall, Bangalore"
Toyota Glanza G E-CNG,9.89 Lakh,2023,18K km,Petrol+cng,"Spinny Hub, Bangalore Vega Mall"
Datsun GO T,2.69 Lakh,2014,70K km,Petrol,"Spinny Hub, VR Mall, Bangalore"
Ford Figo Aspire Titanium1.5 TDCi,5.30 Lakh,2017,100K km,Diesel,"Spinny Park, Yelahanka, Bangalore"
Hyundai Grand i10 Asta AT 1.2 Kappa VTVT,5.88 Lakh,2015,44K km,Petrol,"Spinny Park, Yelahanka, Bangalore"
Toyota Etios G,3.98 Lakh,2011,71K km,Petrol,"Spinny Hub, Bangalore Vega Mall"
Maruti Suzuki Celerio ZXI AMT,4.99 Lakh,2016,36K km,Petrol,"Spinny Hub, Mantri Mall, Bangalore"
Maruti Suzuki Ertiga VXI AT,8.97 Lakh,2018,73K km,Petrol,"Spinny Park, Yelahanka, Bangalore"
Nissan Terrano XL Petrol,6.02 Lakh,2015,68K km,Petrol,"Spinny Hub, Bangalore Vega Mall"
Datsun Redi-GO T,2.99 Lakh,2017,24K km,Petrol,"Spinny Hub, VR Mall, Bangalore"
Maruti Suzuki Swift VXI AMT,7.69 Lakh,2021,12K km,Petrol,"Spinny Hub, Bangalore Vega Mall"
Maruti Suzuki Ertiga VXI AT,7.49 Lakh,2016,48K km,Petrol,"Spinny Hub, Mantri Mall, Bangalore"
Ford Freestyle Titanium 1.5 TDCI,6.89 Lakh,2018,64K km,Diesel,"Spinny Park, Yelahanka, Bangalore"
Hyundai Venue SX 1.5 (O) executive CRDI,12.89 Lakh,2022,10K km,Diesel,"Spinny Hub, VR Mall, Bangalore"
Ford Figo Titanium Petrol,5.99 Lakh,2020,25K km,Petrol,"Spinny Park, Yelahanka, Bangalore"
Volkswagen Taigun Topline 1.0 TSI AT,16.73 Lakh,2021,17K km,Petrol,"Spinny Hub, VR Mall, Bangalore"
Skoda Kushaq Ambition 1.0L TSI MT,13.14 Lakh,2021,28K km,Petrol,"Spinny Hub, VR Mall, Bangalore"
MG Motors Gloster Savvy 2.0 Twin Turbo 6 STR 4WD,35.63 Lakh,2021,34K km,Diesel,"Spinny Hub, VR Mall, Bangalore"
Kia Seltos GTX Plus DCT,17.82 Lakh,2021,25K km,Petrol,"Spinny Hub, VR Mall, Bangalore"
Hyundai Grand i10 Sportz 1.2 Kappa VTVT,5.09 Lakh,2015,30K km,Petrol,"Spinny Hub, Bangalore Vega Mall"
Maruti Suzuki Wagon R 1.0 VXI,2.32 Lakh,2009,76K km,Petrol,"Spinny Hub, VR Mall, Bangalore"
Hyundai i20 Magna 1.4 CRDI,5.44 Lakh,2014,44K km,Diesel,"Spinny Park, Yelahanka, Bangalore"
Datsun GO T,2.93 Lakh,2015,26K km,Petrol,"Spinny Park, Yelahanka, Bangalore"
Maruti Suzuki Swift ZXI Plus,6.99 Lakh,2018,41K km,Petrol,"Spinny Hub, Mantri Mall, Bangalore"
Mahindra XUV 300 W8 Diesel,11.99 Lakh,2021,21K km,Diesel,"Spinny Park, Yelahanka, Bangalore"
Maruti Suzuki Baleno Alpha Petrol,6.31 Lakh,2015,64K km,Petrol,"Spinny Park, Yelahanka, Bangalore"
Hyundai Elite i20 Asta 1.2,6.49 Lakh,2015,45K km,Petrol,"Spinny Park, Yelahanka, Bangalore"
Hyundai Creta 1.6 SX Plus Auto Petrol,9.97 Lakh,2016,72K km,Petrol,"Spinny Hub, Mantri Mall, Bangalore"
Volkswagen Vento Comfortline Petrol,4.34 Lakh,2012,79K km,Petrol,"Spinny Park, Yelahanka, Bangalore"
Hyundai Creta 1.6 SX Plus Petrol,10.16 Lakh,2016,49K km,Petrol,"Spinny Hub, VR Mall, Bangalore"
Tata Tiago Revotorq XZ,5.26 Lakh,2016,42K km,Diesel,"Spinny Hub, VR Mall, Bangalore"
Hyundai Verna 1.6 VTVT SX,9.39 Lakh,2018,29K km,Petrol,"Spinny Hub, Mantri Mall, Bangalore"
Maruti Suzuki S-Presso VXI Plus (O) AMT,5.94 Lakh,2022,4K km,Petrol,"Spinny Hub, Bangalore Vega Mall"
Volkswagen Polo Comfortline 1.2L (P),6.35 Lakh,2017,59K km,Petrol,"Spinny Hub, Mantri Mall, Bangalore"
Renault Triber RXZ,7.55 Lakh,2021,22K km,Petrol,"Spinny Hub, Bangalore Vega Mall"
Hyundai Grand i10 Sportz 1.2 Kappa VTVT,5.42 Lakh,2016,24K km,Petrol,"Spinny Hub, Bangalore Vega Mall"
Datsun GO T,3.67 Lakh,2016,43K km,Petrol,"Spinny Park, Yelahanka, Bangalore"
MG Motors Gloster Savvy 2.0 Twin Turbo 6 STR 4WD,37.37 Lakh,2021,42K km,Diesel,"Spinny Park, Yelahanka, Bangalore"
Honda Jazz SV,6.10 Lakh,2017,46K km,Petrol,"Spinny Hub, Mantri Mall, Bangalore"
Maruti Suzuki Wagon R 1.0 LXI,2.10 Lakh,2009,92K km,Petrol,"Spinny Hub, Nexus Shanti Niketan Mall, Whitefield Rd, Bangalore"
Tata Zest XMA Diesel,5.41 Lakh,2016,71K km,Diesel,"Spinny Hub, VR Mall, Bangalore"
Nissan Micra XL,4.23 Lakh,2017,77K km,Petrol,"Spinny Hub, VR Mall, Bangalore"
Datsun Redi-GO T (O),2.57 Lakh,2016,36K km,Petrol,"Spinny Hub, Bangalore Vega Mall"
Maruti Suzuki Ciaz Alpha 1.3 Diesel,7.61 Lakh,2017,83K km,Diesel,"Spinny Hub, Mantri Mall, Bangalore"
Maruti Suzuki Swift VDi,4.48 Lakh,2012,88K km,Diesel,"Spinny Park, Yelahanka, Bangalore"
Hyundai Santro Xing GLS,3.30 Lakh,2013,77K km,Petrol,"Spinny Park, Yelahanka, Bangalore"
Tata Tiago Revotorq XM,4.48 Lakh,2016,86K km,Diesel,"Spinny Hub, VR Mall, Bangalore"
Maruti Suzuki Ciaz Alpha 1.3 Diesel,7.84 Lakh,2018,135K km,Diesel,"Spinny Hub, VR Mall, Bangalore"
Maruti Suzuki Swift Dzire ZXI,4.29 Lakh,2010,68K km,Petrol,"Spinny Park, Yelahanka, Bangalore"
Honda Jazz V CVT,5.81 Lakh,2016,63K km,Petrol,"Spinny Hub, Mantri Mall, Bangalore"
Hyundai Grand i10 Sportz 1.2 Kappa VTVT,6.36 Lakh,2019,29K km,Petrol,"Spinny Park, Yelahanka, Bangalore"
Datsun GO T,3.48 Lakh,2016,45K km,Petrol,"Spinny Hub, Mantri Mall, Bangalore"
Maruti Suzuki Swift ZXI AMT,8.07 Lakh,2021,15K km,Petrol,"Spinny Hub, Mantri Mall, Bangalore"
Hyundai Grand i10 Magna 1.2 Kappa VTVT,5.89 Lakh,2018,10K km,Petrol,"Spinny Park, Yelahanka, Bangalore"
Ford Figo Aspire Titanium1.5 TDCi,6.44 Lakh,2019,32K km,Diesel,"Spinny Hub, Mantri Mall, Bangalore"
Maruti Suzuki Alto 800 STD,3.39 Lakh,2022,2K km,Petrol,"Spinny Hub, VR Mall, Bangalore"
