,CarName,Price,Year,KilometersDriven,Fuel Type,Location
363,Maruti Suzuki S-Presso VXI Plus AT,4.60 Lakh,2020,21K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
364,MG Motors Hector Plus Sharp 1.5 Petrol Turbo Hybrid MT 6-STR,16.23 Lakh,2020,10K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
365,Ford Freestyle Titanium 1.2,5.96 Lakh,2020,9K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
366,Hyundai Creta 1.6 SX Plus Petrol,8.80 Lakh,2016,40K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
367,Maruti Suzuki Dzire ZXI AMT,6.17 Lakh,2017,45K km,Petrol,"Spinny Hub, Korum Mall, Thane, Mumbai"
368,Hyundai Verna 1.6 VTVT SX,7.85 Lakh,2017,40K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
369,Hyundai Creta 1.6 SX Plus Auto Petrol,11.52 Lakh,2018,29K km,Petrol,"Spinny Hub, Korum Mall, Thane, Mumbai"
370,Kia Sonet GTX Plus 1.5 AT,13.10 Lakh,2020,41K km,Diesel,"Spinny Hub, Seawoods, Navi Mumbai"
371,Renault Duster RXS Opt CVT,8.34 Lakh,2019,25K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
372,Maruti Suzuki Wagon R 1.0 LXI CNG,5.58 Lakh,2019,21K km,Petrol+cng,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
373,Maruti Suzuki Dzire ZXI Plus,8.99 Lakh,2023,1K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
374,Toyota Etios VX D,5.10 Lakh,2013,49K km,Diesel,"Spinny Hub, Korum Mall, Thane, Mumbai"
375,Maruti Suzuki Swift Dzire VXI,3.81 Lakh,2014,60K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
376,Hyundai New Santro 1.1 Asta MT,4.12 Lakh,2018,61K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
377,Maruti Suzuki Baleno Zeta Petrol,7.39 Lakh,2021,11K km,Petrol,"Spinny Hub, Korum Mall, Thane, Mumbai"
378,Maruti Suzuki Swift VXI,4.46 Lakh,2016,40K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
379,Hyundai Elite i20 Asta 1.2,4.99 Lakh,2014,33K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
380,Skoda Octavia Ambition 1.4 TSI,8.39 Lakh,2016,86K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
381,Kia Seltos GTX Plus,16.14 Lakh,2020,29K km,Petrol,"Spinny Hub, Korum Mall, Thane, Mumbai"
382,Nissan Magnite XV Premium Turbo CVT (O) Dual Tone,9.77 Lakh,2021,8K km,Petrol,"Spinny Hub, Korum Mall, Thane, Mumbai"
383,Honda WR-V i-DTEC VX,8.33 Lakh,2018,52K km,Diesel,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
384,Volkswagen Taigun Comfortline 1.0 TSI MT,10.77 Lakh,2022,10K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
385,Hyundai Creta 1.6 SX Plus Petrol,8.63 Lakh,2016,58K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
386,Kia Seltos HTX G,11.85 Lakh,2019,38K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
387,Tata Nexon XM Petrol,8.12 Lakh,2020,12K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
388,Hyundai Creta 1.6 SX Plus Auto Petrol,9.47 Lakh,2016,39K km,Petrol,"Spinny Hub, Korum Mall, Thane, Mumbai"
389,Renault Triber RXZ AMT Dual Tone,7.39 Lakh,2021,15K km,Petrol,"Spinny Hub, Korum Mall, Thane, Mumbai"
390,Kia Seltos HTK Plus G,12.40 Lakh,2021,15K km,Petrol,"Spinny Hub, Korum Mall, Thane, Mumbai"
391,Hyundai Verna SX IVT Petrol,11.74 Lakh,2020,29K km,Petrol,"Spinny Hub, Korum Mall, Thane, Mumbai"
392,Hyundai Creta 1.6 SX Plus Auto,11.99 Lakh,2017,61K km,Diesel,"Spinny Hub, Korum Mall, Thane, Mumbai"
393,Honda City V CVT,8.57 Lakh,2019,34K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
394,Hyundai Creta 1.6 SX (O),9.71 Lakh,2017,58K km,Diesel,"Spinny Hub, Seawoods, Navi Mumbai"
395,Honda WR-V VX i-VTEC,6.28 Lakh,2017,29K km,Petrol,"Spinny Hub, Korum Mall, Thane, Mumbai"
396,Hyundai Elite i20 Asta 1.2,5.37 Lakh,2015,44K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
397,Ford Fiesta Trend Petrol,2.95 Lakh,2012,25K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
398,Honda Amaze 1.5 V CVT i-DTEC,6.79 Lakh,2018,85K km,Diesel,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
399,Maruti Suzuki Ciaz ZXI,5.89 Lakh,2015,37K km,Petrol,"Spinny Hub, Korum Mall, Thane, Mumbai"
400,Maruti Suzuki Wagon R 1.0 LXI CNG,4.19 Lakh,2017,56K km,Petrol+cng,"Spinny Hub, Korum Mall, Thane, Mumbai"
401,Maruti Suzuki S-Cross Alpha 1.3,6.57 Lakh,2015,51K km,Diesel,"Spinny Hub, Korum Mall, Thane, Mumbai"
402,Tata Harrier XZA,19.84 Lakh,2022,17K km,Diesel,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
403,Maruti Suzuki Eeco AC CNG 5 STR,5.48 Lakh,2019,20K km,Petrol+cng,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
404,Hyundai Elite i20 Asta 1.2 (O),6.99 Lakh,2019,44K km,Petrol,"Spinny Hub, Korum Mall, Thane, Mumbai"
405,Toyota Innova Crysta 2.8 ZX AT 7 STR,18.29 Lakh,2017,58K km,Diesel,"Spinny Hub, Seawoods, Navi Mumbai"
406,Maruti Suzuki Celerio VXI (O) CNG,5.67 Lakh,2021,15K km,Petrol+cng,"Spinny Hub, Korum Mall, Thane, Mumbai"
407,Hyundai Grand i10 Sportz 1.2 Kappa VTVT,4.80 Lakh,2018,24K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
408,Maruti Suzuki Baleno Zeta Petrol,7.34 Lakh,2020,14K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
409,Maruti Suzuki Baleno Alpha AT Petrol,9.99 Lakh,2023,6K km,Petrol,"Spinny Hub, Korum Mall, Thane, Mumbai"
410,Honda WR-V VX i-VTEC,7.17 Lakh,2018,48K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
411,Honda Amaze 1.2 VX CVT i-VTEC,8.30 Lakh,2021,8K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
412,Maruti Suzuki Baleno Alpha Petrol,7.51 Lakh,2020,31K km,Petrol,"Spinny Hub, Korum Mall, Thane, Mumbai"
413,Volkswagen Taigun Highline 1.0 TSI MT,12.80 Lakh,2022,18K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
414,Hyundai Grand i10 Asta 1.2 Kappa VTVT,5.17 Lakh,2018,6K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
415,Fiat Punto Evo Dynamic 1.2L Fire,2.50 Lakh,2016,34K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
416,Hyundai Grand i10 Nios Sportz 1.2 Kappa VTVT CNG,7.07 Lakh,2022,9K km,Petrol+cng,"Spinny Hub, Korum Mall, Thane, Mumbai"
417,Hyundai Neo Fluidic Elantra 1.6 SX AT CRDi,5.39 Lakh,2013,101K km,Diesel,"Spinny Hub, Korum Mall, Thane, Mumbai"
418,Maruti Suzuki S-Presso VXI Opt CNG,5.02 Lakh,2022,12K km,Petrol+cng,"Spinny Hub, Seawoods, Navi Mumbai"
419,Toyota Yaris J CVT,8.55 Lakh,2020,30K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
420,Skoda Fabia Elegance 1.6 MPI Petrol + CNG (Outside Fitted ),2.79 Lakh,2011,78K km,Petrol+cng,"Spinny Hub, Seawoods, Navi Mumbai"
421,Volkswagen Polo Comfortline 1.2L (P),4.40 Lakh,2015,77K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
422,Maruti Suzuki Dzire VXI AMT,6.49 Lakh,2018,36K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
423,Maruti Suzuki Wagon R 1.0 LXI (O) CNG,5.98 Lakh,2021,34K km,Petrol+cng,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
424,Hyundai Elantra 2.0 SX(O) AT,12.83 Lakh,2018,42K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
425,Honda City ZX CVT,9.92 Lakh,2018,34K km,Petrol,"Spinny Hub, Korum Mall, Thane, Mumbai"
426,Volkswagen Ameo Comfortline 1.5L (D),5.99 Lakh,2018,54K km,Diesel,"Spinny Hub, Korum Mall, Thane, Mumbai"
427,Hyundai New Santro 1.1 Sportz AMT,5.44 Lakh,2020,33K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
428,Hyundai Grand i10 Sportz 1.2 Kappa VTVT CNG (Outside Fitted),5.79 Lakh,2019,8K km,Petrol+cng,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
429,Hyundai Elite i20 Magna 1.2,4.69 Lakh,2015,48K km,Petrol,"Spinny Hub, Korum Mall, Thane, Mumbai"
430,Maruti Suzuki Swift ZXI AMT,6.55 Lakh,2018,39K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
431,Hyundai Grand i10 Sportz 1.2 Kappa VTVT,4.63 Lakh,2017,20K km,Petrol,"Spinny Hub, Korum Mall, Thane, Mumbai"
432,Renault Triber RXZ AMT,6.79 Lakh,2020,16K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
433,Renault Kiger RXT Turbo CVT,8.69 Lakh,2021,10K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
434,Toyota Etios Liva G,3.49 Lakh,2013,35K km,Petrol,"Spinny Hub, Korum Mall, Thane, Mumbai"
435,Hyundai Elite i20 Sportz 1.2,6.29 Lakh,2018,27K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
436,Hyundai Elite i20 Sportz 1.2,5.27 Lakh,2016,48K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
437,Hyundai Grand i10 Asta 1.2 Kappa VTVT,4.13 Lakh,2014,49K km,Petrol,"Spinny Hub, Korum Mall, Thane, Mumbai"
438,Maruti Suzuki Dzire ZXI AMT,6.14 Lakh,2017,38K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
439,Hyundai Elite i20 Sportz 1.2,4.74 Lakh,2015,48K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
440,Honda City VX,6.31 Lakh,2015,47K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
441,Ford Freestyle Trend Plus 1.2 Ti-VCT,5.93 Lakh,2019,22K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
442,Hyundai New Santro 1.1 Asta MT,4.79 Lakh,2019,18K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
443,Hyundai Eon Magna +,3.79 Lakh,2018,18K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
444,Skoda Superb L&K TSI AT,15.75 Lakh,2017,57K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
445,Hyundai Creta 1.6 SX OPT VTVT,11.20 Lakh,2018,64K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
446,Hyundai Grand i10 Asta 1.2 Kappa VTVT,5.08 Lakh,2018,29K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
447,Hyundai Elite i20 Sportz 1.2,6.27 Lakh,2018,23K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
448,Honda WR-V i-DTEC VX,8.18 Lakh,2019,63K km,Diesel,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
449,Hyundai Creta 1.6 SX Plus Auto Petrol,8.51 Lakh,2016,47K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
450,Hyundai Creta 1.4 E +,9.06 Lakh,2017,46K km,Diesel,"Spinny Hub, Korum Mall, Thane, Mumbai"
451,Hyundai Grand i10 Nios Sportz 1.2 Kappa VTVT CNG,7.08 Lakh,2021,31K km,Petrol+cng,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
452,Renault Kwid RXL,2.99 Lakh,2016,18K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
453,Hyundai Grand i10 Sportz (O) 1.2 kappa VTVT,5.24 Lakh,2017,28K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
454,Renault Kiger RXZ MT Dual Tone,7.59 Lakh,2021,9K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
455,Ford Freestyle Titanium 1.2,6.04 Lakh,2019,46K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
456,Volkswagen Vento Highline Diesel AT,7.34 Lakh,2016,63K km,Diesel,"Spinny Hub, Korum Mall, Thane, Mumbai"
457,Hyundai Creta 1.6 SX Plus Petrol,7.43 Lakh,2015,49K km,Petrol,"Spinny Hub, Korum Mall, Thane, Mumbai"
458,Hyundai Fluidic Verna 4S 1.6 CRDi SX AT,8.31 Lakh,2015,53K km,Diesel,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
459,Maruti Suzuki S-Presso VXI AMT,4.54 Lakh,2020,37K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
460,Ford EcoSport Trend 1.5L TDCi,9.27 Lakh,2021,11K km,Diesel,"Spinny Hub, Korum Mall, Thane, Mumbai"
461,Skoda Superb Elegance TDI AT,11.49 Lakh,2015,72K km,Diesel,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
462,Hyundai Creta SX+ SE,10.27 Lakh,2018,57K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
463,Volkswagen Taigun Highline 1.0 TSI MT,12.22 Lakh,2021,8K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
464,Hyundai Eon Era +,2.60 Lakh,2015,33K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
465,Mercedes-Benz GLA 200 CDI Sport,19.50 Lakh,2016,56K km,Diesel,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
466,BMW 5 Series 520d Luxury Line,47.50 Lakh,2020,11K km,Diesel,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
467,Maruti Suzuki Dzire ZXI AMT,6.65 Lakh,2018,20K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
468,Hyundai Grand i10 Asta AT 1.2 Kappa VTVT,3.61 Lakh,2014,45K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
469,Maruti Suzuki Baleno Sigma Petrol,6.45 Lakh,2022,3K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
470,Toyota Glanza V CVT,7.74 Lakh,2020,28K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
471,Maruti Suzuki S-Cross Zeta 1.3,6.70 Lakh,2017,47K km,Diesel,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
472,Hyundai Eon Magna +,2.75 Lakh,2015,19K km,Petrol,"Spinny Hub, Korum Mall, Thane, Mumbai"
473,Hyundai Grand i10 Magna 1.2 Kappa VTVT,3.32 Lakh,2014,74K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
474,Tata Punch Adventure Rhythm Pack AMT,7.32 Lakh,2022,5K km,Petrol,"Spinny Hub, Korum Mall, Thane, Mumbai"
475,Renault Kwid 1.0 RXT AMT,2.94 Lakh,2016,53K km,Petrol,"Spinny Hub, Korum Mall, Thane, Mumbai"
476,Honda City ZX CVT,14.12 Lakh,2021,11K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
477,Volkswagen Polo Comfortline 1.2L (P),3.29 Lakh,2013,27K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
478,Maruti Suzuki Ciaz Alpha AT Petrol,8.45 Lakh,2018,24K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
479,Hyundai Eon Sportz,2.18 Lakh,2012,30K km,Petrol,"Spinny Hub, Korum Mall, Thane, Mumbai"
480,Maruti Suzuki Wagon R 1.0 VXI,3.15 Lakh,2013,22K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
481,Renault Kwid RXT,2.92 Lakh,2016,47K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
482,Volkswagen Polo Highline1.2L (P),4.39 Lakh,2015,39K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
483,Maruti Suzuki S-Cross Alpha 1.6,6.55 Lakh,2015,57K km,Diesel,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
484,Renault Kwid CLIMBER 1.0 AMT,3.13 Lakh,2017,40K km,Petrol,"Spinny Hub, Korum Mall, Thane, Mumbai"
485,Hyundai i20 Asta (O) 1.4 AT with sunroof,2.69 Lakh,2009,46K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
486,Ford EcoSport Titanium 1.0L Ecoboost,4.36 Lakh,2014,30K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
487,Maruti Suzuki Wagon R 1.0 LXI CNG,4.67 Lakh,2018,22K km,Petrol+cng,"Spinny Hub, Korum Mall, Thane, Mumbai"
488,Renault Kiger RXZ Turbo CVT,9.39 Lakh,2021,13K km,Petrol,"Spinny Hub, Korum Mall, Thane, Mumbai"
489,Kia Seltos HTK Plus G,10.71 Lakh,2019,43K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
490,Maruti Suzuki Swift VXI,6.34 Lakh,2021,22K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
491,Mahindra KUV100 K6 6 STR,3.81 Lakh,2016,10K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
492,Honda City ZX,10.54 Lakh,2020,27K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
493,Honda Civic ZX CVT Petrol,15.95 Lakh,2020,35K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
494,Honda City SV,4.60 Lakh,2014,61K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
495,Volkswagen Jetta Highline TDI,7.18 Lakh,2015,87K km,Diesel,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
496,Maruti Suzuki Swift Dzire VXI,3.78 Lakh,2013,81K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
497,Maruti Suzuki Swift Dzire VXI,4.55 Lakh,2014,21K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
498,Maruti Suzuki Estilo VXI,2.14 Lakh,2013,51K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
499,Hyundai Grand i10 Asta AT 1.2 Kappa VTVT,4.84 Lakh,2014,6K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
500,Renault Kiger RXZ Turbo CVT Dual Tone,9.16 Lakh,2021,18K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
501,Honda City V 4th Gen,6.51 Lakh,2017,42K km,Petrol,"Spinny Hub, Korum Mall, Thane, Mumbai"
502,Hyundai Venue S+ 1.2,8.53 Lakh,2021,26K km,Petrol,"Spinny Hub, Korum Mall, Thane, Mumbai"
503,Maruti Suzuki Baleno Delta Petrol,5.50 Lakh,2017,26K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
504,Toyota Innova Crysta 2.4 G,17.35 Lakh,2017,44K km,Diesel,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
505,Maruti Suzuki Baleno Alpha Petrol,5.76 Lakh,2017,42K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
506,Hyundai Creta 1.6 SX Plus Auto Petrol,9.93 Lakh,2017,57K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
507,Renault Kwid CLIMBER 1.0 AMT,4.15 Lakh,2018,16K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
508,Hyundai Creta S Petrol,11.75 Lakh,2020,23K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
