,CarName,Price,Year,KilometersDriven,Fuel Type,Location
377,Maruti Suzuki Wagon R 1.0 VXI,5.59 Lakh,2022,10K km,Petrol,"Spinny Hub, Rcube Monad Mall, Rajouri, Delhi"
378,Hyundai Creta 1.4 S,8.82 Lakh,2018,22K km,Diesel,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
379,Volkswagen Virtus Comfortline 1.0 TSI MT,10.52 Lakh,2022,5K km,Petrol,"Spinny Hub, Rcube Monad Mall, Rajouri, Delhi"
380,Tata Altroz XZ 1.2,7.14 Lakh,2021,10K km,Petrol,"Spinny Hub, Rcube Monad Mall, Rajouri, Delhi"
381,Renault Duster RXS Petrol,8.05 Lakh,2020,20K km,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
382,Hyundai Grand i10 Magna 1.2 Kappa VTVT CNG (outside fitted),4.18 Lakh,2016,85K km,Petrol+cng,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
383,Hyundai i10 Magna 1.1 CNG (Outside Fitted),2.45 Lakh,2012,84K km,Petrol+cng,"Spinny Hub, Rcube Monad Mall, Rajouri, Delhi"
384,Ford EcoSport Titanium 1.5L Ti-VCT AT,6.52 Lakh,2015,21K km,Petrol,"Spinny Hub, Rcube Monad Mall, Rajouri, Delhi"
385,Maruti Suzuki Wagon R Stingray LXI Petrol+CNG (outside fitted),2.79 Lakh,2013,47K km,Petrol+cng,"Spinny Hub, Rcube Monad Mall, Rajouri, Delhi"
386,Maruti Suzuki Swift VXI CNG (Outside Fitted),3.67 Lakh,2013,46K km,Petrol+cng,"Spinny Hub, Rcube Monad Mall, Rajouri, Delhi"
387,Volkswagen Polo Comfortline 1.2L (P),3.79 Lakh,2014,28K km,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
388,Renault Kwid CLIMBER 1.0 AMT,2.99 Lakh,2017,60K km,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
389,Renault Kwid RXT,2.14 Lakh,2016,79K km,Petrol,"Spinny Hub, Rcube Monad Mall, Rajouri, Delhi"
390,Renault Duster RxL Petrol+CNG (Outside Fitted),4.37 Lakh,2013,54K km,Petrol+cng,"Spinny Hub, Rcube Monad Mall, Rajouri, Delhi"
391,Nissan Sunny XE,2.39 Lakh,2012,68K km,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
392,Maruti Suzuki Wagon R 1.0 LXI CNG (Outside Fitted),1.84 Lakh,2010,57K km,Petrol+cng,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
393,Maruti Suzuki Wagon R 1.0 LXI,2.80 Lakh,2014,74K km,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
394,Tata Nexon XZA Plus AMT S,9.95 Lakh,2020,34K km,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
395,Maruti Suzuki Ciaz Delta Petrol,6.86 Lakh,2018,35K km,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
396,Maruti Suzuki Baleno Zeta Petrol,6.44 Lakh,2019,27K km,Petrol,"Spinny Hub, Rcube Monad Mall, Rajouri, Delhi"
397,Tata Nexon XM Petrol,6.61 Lakh,2019,39K km,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
398,MG Motors Astor Smart 1.5 MT,11.85 Lakh,2022,4K km,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
399,Maruti Suzuki Wagon R 1.0 LXI (O) CNG,5.18 Lakh,2019,45K km,Petrol+cng,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
400,Tata Nexon XZA Plus AMT S,9.84 Lakh,2021,34K km,Petrol,"Spinny Hub, Rcube Monad Mall, Rajouri, Delhi"
401,Hyundai New i20 Asta (O) 1.0 Turbo DCT,9.91 Lakh,2021,14K km,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
402,Hyundai Grand i10 Sportz 1.2 Kappa VTVT,3.69 Lakh,2015,92K km,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
403,Maruti Suzuki Alto 800 LXI,2.39 Lakh,2014,35K km,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
404,Maruti Suzuki Alto 800 LXI CNG (outside fitted),1.95 Lakh,2012,94K km,Petrol+cng,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
405,Hyundai Elite i20 Magna Executive 1.4 CRDI,5.58 Lakh,2018,57K km,Diesel,"Spinny Hub, Rcube Monad Mall, Rajouri, Delhi"
406,Maruti Suzuki Alto 800 LXI CNG (outside fitted),2.19 Lakh,2012,48K km,Petrol+cng,"Spinny Hub, Rcube Monad Mall, Rajouri, Delhi"
407,Hyundai Grand i10 Sportz 1.2 Kappa VTVT,4.49 Lakh,2017,28K km,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
408,Hyundai i10 Sportz 1.1 Petrol,2.80 Lakh,2016,31K km,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
409,Hyundai i20 Magna 1.2,1.95 Lakh,2010,71K km,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
410,Honda Brio EX MT,2.99 Lakh,2014,35K km,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
411,Renault Kwid RXT 1.0 SCE Special (O),3.36 Lakh,2018,38K km,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
412,Volkswagen Polo Comfortline 1.2L (P),4.15 Lakh,2015,65K km,Petrol,"Spinny Hub, Rcube Monad Mall, Rajouri, Delhi"
413,Maruti Suzuki Celerio VXI CNG,4.82 Lakh,2020,90K km,Petrol+cng,"Spinny Hub, Rcube Monad Mall, Rajouri, Delhi"
414,Hyundai Creta 1.6 SX Plus Petrol,8.23 Lakh,2017,49K km,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
415,Maruti Suzuki Swift LXI (O),4.68 Lakh,2017,24K km,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
416,Hyundai Verna 1.6 VTVT SX (O) AT,9.56 Lakh,2018,65K km,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
417,Tata Harrier XZ,13.81 Lakh,2019,22K km,Diesel,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
418,Hyundai Grand i10 Magna 1.2 Kappa VTVT,4.89 Lakh,2018,7K km,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
419,Honda WR-V i-VTEC VX Petrol + CNG (Outside Fitted),8.77 Lakh,2021,18K km,Petrol+cng,"Spinny Hub, Rcube Monad Mall, Rajouri, Delhi"
420,Mahindra Alturas G4 2WD AT,19.93 Lakh,2019,47K km,Diesel,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
421,Hyundai Verna 1.6 CRDI SX + AT,8.83 Lakh,2018,65K km,Diesel,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
422,Maruti Suzuki Wagon R 1.0 LXI CNG,2.74 Lakh,2013,96K km,Petrol+cng,"Spinny Hub, Rcube Monad Mall, Rajouri, Delhi"
423,Honda Amaze 1.2 S i-VTEC Petrol + CNG (Outside Fitted),4.75 Lakh,2017,80K km,Petrol+cng,"Spinny Hub, Rcube Monad Mall, Rajouri, Delhi"
424,Maruti Suzuki Swift Dzire VXI CNG (Outside Fitted),3.74 Lakh,2013,71K km,Petrol+cng,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
425,Maruti Suzuki Dzire ZDi AMT,6.74 Lakh,2019,46K km,Diesel,"Spinny Hub, Rcube Monad Mall, Rajouri, Delhi"
426,Maruti Suzuki Swift Dzire VXI,3.69 Lakh,2014,74K km,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
427,Maruti Suzuki Ignis Zeta AMT Petrol,5.99 Lakh,2021,28K km,Petrol,"Spinny Hub, Rcube Monad Mall, Rajouri, Delhi"
428,Maruti Suzuki Alto 800 LXI,3.30 Lakh,2020,14K km,Petrol,"Spinny Hub, Rcube Monad Mall, Rajouri, Delhi"
429,Maruti Suzuki Baleno Delta Petrol+CNG (Outside Fitted),5.76 Lakh,2018,46K km,Petrol+cng,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
430,Renault Kwid RXT,2.64 Lakh,2016,65K km,Petrol,"Spinny Hub, Rcube Monad Mall, Rajouri, Delhi"
431,Mahindra XUV700 AX 7 Petrol MT 7 STR,20.39 Lakh,2022,15K km,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
432,Toyota Innova Crysta 2.8 GX AT 7 STR,14.40 Lakh,2017,48K km,Diesel,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
433,Maruti Suzuki Baleno Zeta Petrol,6.23 Lakh,2019,30K km,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
434,Hyundai Grand i10 Sportz 1.2 Kappa VTVT CNG (Outside Fitted),3.97 Lakh,2016,98K km,Petrol+cng,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
435,Maruti Suzuki Swift VXI,3.97 Lakh,2015,82K km,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
436,MG Motors Astor Savvy 1.3 Turbo AT S Red,13.68 Lakh,2021,25K km,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
437,Maruti Suzuki Baleno Alpha Petrol,6.93 Lakh,2021,37K km,Petrol,"Spinny Hub, Rcube Monad Mall, Rajouri, Delhi"
438,Ford Endeavour Titanium 2.2 4x2 MT,25.97 Lakh,2019,35K km,Diesel,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
439,Skoda Kushaq Active 1.0 TSI MT,10.39 Lakh,2022,9K km,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
440,Honda Jazz V,4.37 Lakh,2015,19K km,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
441,Hyundai Elite i20 Sportz 1.2,6.19 Lakh,2018,17K km,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
442,Honda Amaze 1.5L S,2.79 Lakh,2014,43K km,Diesel,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
443,Maruti Suzuki Swift VXI,3.56 Lakh,2013,20K km,Petrol,"Spinny Hub, Rcube Monad Mall, Rajouri, Delhi"
444,Nissan Micra Active XL Petrol + CNG(Outside Fitted),3.45 Lakh,2017,55K km,Petrol+cng,"Spinny Hub, Rcube Monad Mall, Rajouri, Delhi"
445,Toyota Corolla Altis G AT Petrol,8.44 Lakh,2015,41K km,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
446,Maruti Suzuki Ciaz VXI+,5.40 Lakh,2015,46K km,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
447,Volkswagen Polo Comfortline 1.2L (P),4.57 Lakh,2017,102K km,Petrol,"Spinny Hub, Rcube Monad Mall, Rajouri, Delhi"
448,Hyundai Creta 1.6 SX Plus Auto Petrol,7.81 Lakh,2016,116K km,Petrol,"Spinny Hub, Rcube Monad Mall, Rajouri, Delhi"
449,Honda Amaze 1.2 S i-VTEC,3.99 Lakh,2015,9K km,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
450,Tata Zest XMS Petrol,2.68 Lakh,2014,60K km,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
451,Jeep Compass Longitude (O) 2.0 Diesel,11.25 Lakh,2018,20K km,Diesel,"Max Hub @ Trillium Avenue, Gurgaon, Delhi"
452,Renault Kwid RXT 1.0 SCE Special,2.79 Lakh,2017,23K km,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
453,Tata Punch Adventure Rhythm Pack MT,6.56 Lakh,2022,12K km,Petrol,"Spinny Hub, Rcube Monad Mall, Rajouri, Delhi"
454,Volkswagen Taigun GT 1.5 TSI MT,14.38 Lakh,2021,12K km,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
455,Hyundai Xcent SX Petrol,4.49 Lakh,2016,50K km,Petrol,"Spinny Hub, Rcube Monad Mall, Rajouri, Delhi"
456,Maruti Suzuki Swift VXI,6.89 Lakh,2023,3K km,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
457,Renault Kiger RXZ AMT,7.65 Lakh,2022,2K km,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
458,Tata Nexon XZA Plus AMT Petrol,9.51 Lakh,2020,10K km,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
459,Hyundai i20 Active 1.2,5.05 Lakh,2016,30K km,Petrol,"Spinny Hub, Rcube Monad Mall, Rajouri, Delhi"
460,Tata Altroz XM Plus 1.2,6.38 Lakh,2021,19K km,Petrol,"Spinny Hub, Rcube Monad Mall, Rajouri, Delhi"
461,Renault Triber RXL,4.98 Lakh,2019,31K km,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
462,Maruti Suzuki Baleno Zeta AT Petrol,7.60 Lakh,2021,16K km,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
463,BMW X1 sDrive20d xLine,22 Lakh,2017,32K km,Diesel,"Max Hub @ Trillium Avenue, Gurgaon, Delhi"
464,Maruti Suzuki XL6 Zeta MT Petrol,9.88 Lakh,2021,14K km,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
465,Nissan Terrano XL Petrol,4.92 Lakh,2014,45K km,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
466,Hyundai Grand i10 Magna 1.2 Kappa VTVT CNG (outside fitted),4.74 Lakh,2017,57K km,Petrol+cng,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
467,Hyundai Xcent S AT Petrol,4.64 Lakh,2017,122K km,Petrol,"Spinny Hub, Rcube Monad Mall, Rajouri, Delhi"
468,Maruti Suzuki Baleno Sigma Petrol,5.74 Lakh,2021,17K km,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
469,Maruti Suzuki Eeco 7 STR Petrol+CNG (outside Fitted),4.26 Lakh,2019,25K km,Petrol+cng,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
470,Hyundai Grand i10 Sportz 1.2 Kappa VTVT,3.88 Lakh,2015,41K km,Petrol,"Spinny Hub, Rcube Monad Mall, Rajouri, Delhi"
471,Hyundai i20 Magna (O) 1.2,3.59 Lakh,2013,50K km,Petrol,"Spinny Hub, Rcube Monad Mall, Rajouri, Delhi"
472,Nissan Micra XV CVT,4.10 Lakh,2016,52K km,Petrol,"Spinny Hub, Rcube Monad Mall, Rajouri, Delhi"
473,Tata Tigor Revotron XZ+ CNG,7.26 Lakh,2022,25K km,Petrol+cng,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
474,Hyundai Fluidic Verna 4S 1.6 CRDi SX,4.99 Lakh,2016,106K km,Diesel,"Spinny Hub, Rcube Monad Mall, Rajouri, Delhi"
475,Mercedes-Benz C-Class Edition C,28.50 Lakh,2017,14K km,Diesel,"Max Hub @ Trillium Avenue, Gurgaon, Delhi"
476,Mahindra XUV700 AX 5 Petrol MT 7 STR,18.49 Lakh,2022,9K km,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
477,Maruti Suzuki Swift VXI,5.14 Lakh,2019,26K km,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
478,Tata Tigor XE,5.59 Lakh,2021,2K km,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
479,Honda Amaze 1.2 S i-VTEC Petrol + CNG (Outside Fitted),4.57 Lakh,2016,57K km,Petrol+cng,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
480,Maruti Suzuki Alto 800 VXI,3.14 Lakh,2018,17K km,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
481,Mahindra Thar LX 4 STR Hard Top Petrol MT,13.97 Lakh,2021,18K km,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
482,Mahindra Marazzo M2 8str,8.70 Lakh,2020,45K km,Diesel,"Spinny Hub, Rcube Monad Mall, Rajouri, Delhi"
483,Maruti Suzuki S-Cross Alpha 1.3,6.64 Lakh,2018,99K km,Diesel,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
484,Kia Sonet GTX Plus 1.0 iMT,9.74 Lakh,2020,43K km,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
485,Hyundai Elite i20 Sportz 1.2,5.81 Lakh,2017,36K km,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
486,Skoda Rapid New Ambition Petrol with Alloy wheels,6.29 Lakh,2017,52K km,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
487,BMW 5 Series 520D M Sport,25.50 Lakh,2017,45K km,Diesel,"Max Hub @ Trillium Avenue, Gurgaon, Delhi"
488,Renault Kwid RXL CNG (Outside Fitted),3.58 Lakh,2019,35K km,Petrol+cng,"Spinny Hub, Rcube Monad Mall, Rajouri, Delhi"
489,Tata Hexa XM,6.92 Lakh,2017,81K km,Diesel,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
490,Renault Kwid RXT,2.19 Lakh,2015,48K km,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
491,Maruti Suzuki Ritz VXI Elate Limited Edition Petrol+cng(outside fitted),3.34 Lakh,2014,81K km,Petrol+cng,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
492,Maruti Suzuki Vitara Brezza VXI,8.24 Lakh,2020,32K km,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
493,Maruti Suzuki Ciaz ZXI+ AT,5.88 Lakh,2016,98K km,Petrol,"Spinny Hub, Rcube Monad Mall, Rajouri, Delhi"
494,Maruti Suzuki Ciaz ZXI+ AT,5.94 Lakh,2017,99K km,Petrol,"Spinny Hub, Rcube Monad Mall, Rajouri, Delhi"
495,Mahindra TUV300 T10,5.87 Lakh,2018,57K km,Diesel,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
496,Toyota Etios V,2.26 Lakh,2011,50K km,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
497,Volkswagen Polo Comfortline 1.2L (P),3.79 Lakh,2015,40K km,Petrol,"Spinny Hub, Rcube Monad Mall, Rajouri, Delhi"
498,Volkswagen Polo GT TSI,4.76 Lakh,2014,66K km,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
499,Audi A3 35 TFSI Premium Plus,22.50 Lakh,2018,27K km,Petrol,"Max Hub @ Trillium Avenue, Gurgaon, Delhi"
500,Maruti Suzuki Swift Dzire LXI (O) CNG (outside fitted),4.50 Lakh,2016,53K km,Petrol+cng,"Spinny Hub, Rcube Monad Mall, Rajouri, Delhi"
501,Tata Zest XT Petrol,3.35 Lakh,2015,44K km,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
502,Hyundai Grand i10 Magna 1.2 Kappa VTVT,3.76 Lakh,2015,17K km,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi"
